frequency_hz,afe_av_port_real,afe_av_port_imag,afe_av_port_magnitude_db,afe_av_port_phase_deg_unwrapped,afe_av_port_group_delay_s,channel_output_symbol_spectrum_real,channel_output_symbol_spectrum_imag,channel_output_symbol_spectrum_db_relative_to_tx_dc,afe_output_symbol_spectrum_real,afe_output_symbol_spectrum_imag,afe_output_symbol_spectrum_db_relative_to_tx_dc
51816406250.0,20.816747804085434,8.605640354313364,27.053453573249357,22.460193791677444,3.0807334698579746e-12,-5.4172494375452924e-05,-1.3532179371079378e-05,-85.06154668959485,-0.0010112420844544726,-0.0007478849688986182,-58.008093116345506
51843750000.0,20.825664973531172,8.596425347428223,27.055274744281434,22.42987340574481,3.079598894421513e-12,-5.458942399600314e-05,-8.578776934975936e-06,-85.15187764038913,-0.0010631142397450448,-0.0006479326424712133,-58.09660289610768
51871093750.0,20.834568849649628,8.587204201995917,27.057092325604994,22.39956418844352,3.078464288543003e-12,-5.456282818613476e-05,-3.657653173856434e-06,-85.24259003880395,-0.0011053839857716444,-0.000544747774351609,-58.18549771319895
51898437500.0,20.843459434274735,8.577976939768893,27.058906322082162,22.36926614006412,3.077329654073831e-12,-5.410167196022358e-05,1.189076022552631e-06,-85.33368888374525,-0.0011378658715304475,-0.0004392984366373946,-58.27478256166309
51925781250.0,20.85233672927224,8.568743582473623,27.06071673856762,22.33897926087894,3.0761949928597274e-12,-5.321869677503808e-05,5.926999552777315e-06,-85.42517927437856,-0.0011605211248273133,-0.0003324255759899588,-58.36446253581095
51953125000.0,20.86120073653958,8.559504151810572,27.062523579908586,22.308703551142194,3.0750603067396396e-12,-5.192995132387066e-05,1.0517103094560854e-05,-85.51706641282968,-0.0011733423264089085,-0.00022509523513747627,-58.45454283292109
51980468750.0,20.87005145800577,8.550258669454163,27.06432685094481,22.278439011090004,3.073925597546859e-12,-5.025378640187534e-05,1.4928458053477531e-05,-85.6093556069767,-0.001176441286060098,-0.00011812518509077555,-58.54502875603189
52007812500.0,20.87888889563133,8.541007157052766,27.066126556508618,22.248185640940488,3.0727908671067615e-12,-4.8212531076633115e-05,1.9126292313510077e-05,-85.70205227333786,-0.0011699818792637686,-1.2447840786007904e-05,-58.635925716829234
52035156250.0,20.88771305140824,8.53174963622871,27.06792270142493,22.21794344089384,3.071656117238099e-12,-4.582932841966612e-05,2.308402936000995e-05,-85.79516194005794,-0.0011542170204636925,9.116822526907829e-05,-58.72723923863301
52062500000.0,20.89652392735973,8.5224861285782,27.06971529051122,22.187712411132363,3.070521349754778e-12,-4.313181065480656e-05,2.6772096547274926e-05,-85.8886902499981,-0.0011294697348356213,0.00019185349807966504,-58.818974959486894
52089843750.0,20.90532152554032,8.513216655671354,27.07150432857759,22.157492551820543,3.0693865664629485e-12,-4.0146970184274604e-05,3.016896290530968e-05,-85.98264296393444,-0.0010961202374683548,0.0002889120143800901,-58.91113863535685
52117187500.0,20.914105848035632,8.503941239052153,27.073289820426748,22.127283863105124,3.068251769161655e-12,-3.690663009663788e-05,3.325100460361425e-05,-86.07702596386684,-0.0010546337576239702,0.00038156321616026625,-59.00373614344009
52144531250.0,20.922876896962364,8.494659900238446,27.075071770854038,22.097086345115173,3.0671169596446075e-12,-3.344059914870193e-05,3.600223722951593e-05,-86.17184525644653,-0.0010055003002613955,0.0004692038609399708,-59.096773485592486
52171875000.0,20.931634674468164,8.485372660721907,27.076850184647455,22.06689999796212,3.065982139699703e-12,-2.9783685809178076e-05,3.840551045540194e-05,-86.26710697652483,-0.0009493062990561942,0.0005511644410382102,-59.190256791877374
52199218750.0,20.94037918273153,8.476079541968023,27.078625066587616,22.036724821739835,3.064847311106274e-12,-2.596742973225822e-05,4.045068563110731e-05,-86.3628173908289,-0.0008866310539308322,0.000626950695405771,-59.28419232424129
52226562500.0,20.94911042396174,8.466780565416093,27.080396421447833,22.00656081652472,3.063712475638485e-12,-2.2028369504117465e-05,4.212737730879847e-05,-86.45898290177088,-0.0008181580046716738,0.000696021708308653,-59.378586480323065
52253906250.0,20.957828400398803,8.457475752479196,27.0821642539941,21.9764079823757,3.062577635063877e-12,-1.7998675669761104e-05,4.3431387700359967e-05,-86.5556100513949,-0.000744533064493604,0.0007580042075615935,-59.47344579740079
52281250000.0,20.966533114313258,8.448165124544175,27.083928568985097,21.9462663193344,3.0614427911454653e-12,-1.3915355336597314e-05,4.435915373222347e-05,-86.65270552546885,-0.0006665102139770672,0.0008124984459992947,-59.568776956483745
52308593750.0,20.97522456800618,8.438848702971598,27.0856893711722,21.916135827425027,3.060307945635767e-12,-9.810132416206058e-06,4.491231406028191e-05,-86.75027615772736,-0.0005847779537268622,0.0008592596500667544,-59.66458678655515
52335937500.0,20.983902763809066,8.429526509095814,27.087446665299527,21.88601650665469,3.0591731002837435e-12,-5.719256627955315e-06,4.509395883420166e-05,-86.84832893427257,-0.0005001330463552632,0.0008980366220544254,-59.76088226897304
52363281250.0,20.99256770408371,8.420198564224824,27.08920045610391,21.85590835701319,3.058038256833994e-12,-1.6729851312200861e-06,4.4911270296091266e-05,-86.94687099813903,-0.0004132820672997236,0.0009287160153672308,-59.85767054203512
52390625000.0,21.00121939122218,8.410864889640372,27.090950748314935,21.825811378473272,3.0569034170194883e-12,2.294340723587567e-06,4.4373610541660824e-05,-87.04590965403185,-0.000325036490037153,0.000951197320002963,-59.9549589057169
52417968750.0,21.00985782764666,8.401525506597867,27.092697546654946,21.79572557099062,3.055768582573031e-12,6.154861524747364e-06,4.349324106816256e-05,-87.14545237324403,-0.00023609680861498298,0.0009654970373954012,-60.05275482658908
52445312500.0,21.018483015809384,8.392180436326358,27.094440855839046,21.765650934503867,3.0546337552170908e-12,9.877185095186977e-06,4.228522356325428e-05,-87.2455067987631,-0.00014726177876603583,0.0009716623728057651,-60.15106594292405
52472656250.0,21.02709495819257,8.382829700028573,27.096180680575138,21.73558746893478,3.053498936667995e-12,1.3436664081700298e-05,4.0766285051160595e-05,-87.34608075057463,-5.920281351945232e-05,0.0009698338135968844,-60.249900069999484
52500000000.0,21.035693657308318,8.37347331888086,27.097917025563913,21.705535174188217,3.0523641286372255e-12,1.6805755890440375e-05,3.8956450013722925e-05,-87.44718223117125,2.7319937802583654e-05,0.0009601984970171473,-60.34926520560734
52527343750.0,21.044279115698476,8.364111314033181,27.099649895498864,21.67549405015224,3.0512293328307724e-12,1.9963700227088527e-05,3.687617413819804e-05,-87.54881943127948,0.00011168525443342404,0.0009430111122226992,-60.44916953578063
52554687500.0,21.052851335934637,8.35474370660909,27.101379295066316,21.64546409669811,3.050094550946707e-12,2.2887539739491554e-05,3.454957457554593e-05,-87.65100073581107,0.000193195130829748,0.0009185865858570381,-60.549621440744744
52582031250.0,21.061410320617984,8.345370517705751,27.103105228945424,21.615445313680475,3.0489597846780954e-12,2.556091977699036e-05,3.200000508863479e-05,-87.75373473005286,0.00027129712056246636,0.0008872805837459379,-60.65062950110742
52609375000.0,21.069956072379195,8.335991768393853,27.104827701808183,21.58543770093726,3.047825035711055e-12,2.796602124389722e-05,2.9254706431391355e-05,-87.85703020610424,0.0003453758471292807,0.0008495199023036198,-60.75220250429606
52636718750.0,21.078488593878415,8.326607479717692,27.10654671831946,21.555441258289914,3.046690305725403e-12,3.0091246096728103e-05,2.633903758950948e-05,-87.960896169576,0.00041496316022409654,0.0008057450982272524,-60.854349451256546
52664062500.0,21.087007887805118,8.317217672695067,27.10826228313698,21.525455985543292,3.0455555963975647e-12,3.1924272803238964e-05,2.328233128789462e-05,-88.06534184656229,0.000479543175165124,0.0007564758294613634,-60.95707956342531
52691406250.0,21.095513956878023,8.30782236831731,27.10997440091136,21.495481882485834,3.044420909393626e-12,3.3458438129122484e-05,2.0111028984510075e-05,-88.17037669089916,0.0005387440920808525,0.0007022192533279952,-61.060402289987806
52718750000.0,21.104006803845028,8.298421587549278,27.11168307628611,21.465518948889603,3.043286246376441e-12,3.468707958828361e-05,1.685549823911849e-05,-88.27601039172492,0.0005921623331802515,0.0006435665595850072,-61.16432731543881
52746093750.0,21.11248643148309,8.289015351329308,27.113388313897644,21.435567184510298,3.0421516090027252e-12,3.560847507577085e-05,1.3542342482780529e-05,-88.3822528813565,0.0006395307621502893,0.0005810717184586927,-61.268864567458856
52773437500.0,21.12095284259817,8.279603680569227,27.115090118375313,21.405626589087362,3.0410169989233794e-12,3.6221587520717445e-05,1.0201917938631313e-05,-88.48911434349827,0.0006805666045955585,0.0005153746170384808,-61.374024225122945
52800781250.0,21.12940604002514,8.27018659615433,27.116788494341385,21.375697162343997,3.0398824177815474e-12,3.6529477037258364e-05,6.860102612304565e-06,-88.59660522179986,0.0007151118240774819,0.00044705548492968177,-61.479816727458484
52828125000.0,21.13784602662765,8.260764118943372,27.118483446411087,21.345778903987288,3.0387478672153674e-12,3.653651241495391e-05,3.546240845817616e-06,-88.70473622878197,0.0007430085146410038,0.00037677940376101095,-61.5862527823709
52855468750.0,21.14627280529811,8.251336269768546,27.12017497919259,21.315871813708192,3.037613348857483e-12,3.625022383342956e-05,2.8465947119767186e-07,-88.8135183551478,0.0007642083014155944,0.00030513227353856333,-61.693343375955216
52882812500.0,21.154686378957535,8.241903069435477,27.121863097287047,21.285975891181657,3.036478864335208e-12,3.5679995576811755e-05,-2.8972322206714053e-06,-88.92296287950158,0.0007786778235624637,0.0002327810260666548,-61.80109978221453
52910156250.0,21.16308675055553,8.232464538723198,27.123547805288595,21.256091136066594,3.0353444152689083e-12,3.48373792137135e-05,-5.977397305709859e-06,-89.03308137849528,0.0007864751898149348,0.0001602973112756744,-61.90953357320669
52937500000.0,21.171473923070128,8.223020698384161,27.12522910778436,21.22621754800605,3.034210003271519e-12,3.373623364395851e-05,-8.931179476338718e-06,-89.14388573742613,0.0007876870645505857,8.832751415423061e-05,-62.018656629641775
52964843750.0,21.179847899507752,8.213571569144202,27.126907009354476,21.196355126627186,3.03307562995339e-12,3.239156733649993e-05,-1.1739462006596396e-05,-89.2553881613091,0.0007824713807881606,1.7410436833334114e-05,-62.128481151954624
52992187500.0,21.188208682903117,8.204117171702531,27.1285815145721,21.166503871541344,3.0319412969166326e-12,3.0821047010055755e-05,-1.4381031089002673e-05,-89.36760118645114,0.0007710264399787033,-5.18488067640567e-05,-62.23901967187905
53019531250.0,21.19655627631912,8.194657526731737,27.130252628003426,21.13666378234414,3.030807005758512e-12,2.9042481580910916e-05,-1.6840195131051225e-05,-89.48053769255351,0.0007536002270160399,-0.00011896095351754308,-62.35028506455008
53046875000.0,21.204890682846802,8.185192654877753,27.131920354207672,21.10683485861547,3.029672758070799e-12,2.7076580760979038e-05,-1.9099726047541483e-05,-89.59421091537145,0.0007304908724563472,-0.00018338057294646888,-62.462290561163776
53074218750.0,21.213211905605206,8.17572257675986,27.133584697737135,21.07701709991962,3.0285385554396107e-12,2.4943231550524595e-05,-2.1147724980178185e-05,-89.70863445996373,0.000702023989059407,-0.0002446822300010078,-62.57504976222659
53101562500.0,21.22151994774133,8.166247312970661,27.135245663137184,21.047210505805253,3.027404399443311e-12,2.2665353903556424e-05,-2.297133432146919e-05,-89.82382231456315,0.000668582857164988,-0.00030239574411684676,-62.688576651425976
53128906250.0,21.229814812430032,8.156766884076106,27.136903254946233,21.01741507580558,3.0262702916568697e-12,2.026415191706143e-05,-2.456267139245461e-05,-89.93978886510526,0.0006305561771285804,-0.0003561710016694101,-62.80288561015902
53156250000.0,21.238096502873912,8.147281310615412,27.138557477695826,20.98763080943826,3.025136233646856e-12,1.7763886312315748e-05,-2.591346908503679e-05,-90.0565489104519,0.0005883954541367732,-0.000405625378196024,-62.917991432756054
53183593750.0,21.246365022303287,8.137790613101153,27.14020833591061,20.957857706205658,3.024002226977093e-12,1.5186306208851305e-05,-2.7019938569317704e-05,-90.17411767834989,0.0005425364075096889,-0.00045049249760986513,-63.03390934243929
53210937500.0,21.254620373976046,8.128294812019124,27.14185583410832,20.928095765594648,3.022868273205912e-12,1.2556138083093286e-05,-2.7878458150564432e-05,-90.29251084216929,0.0004934802750716962,-0.0004904860525622224,-63.150655008060966
53238281250.0,21.262862561177595,8.118793927828447,27.143499976799845,20.898344987076914,3.0217343738814656e-12,9.894919747616832e-06,-2.8489268185894104e-05,-90.41174453846507,0.000441692816203372,-0.0005254285795418944,-63.26824456166523
53265625000.0,21.271091587220766,8.109287980961486,27.14514076848921,20.868605370108856,3.0206005305509366e-12,7.226992983557467e-06,-2.885328750449495e-05,-90.53183538541322,0.00038770564722487993,-0.0005551351537604691,-63.38669461692402
53292968750.0,21.279307455445736,8.099776991823875,27.14677821367358,20.838876914131696,3.0194667447532693e-12,4.5729689399982836e-06,-2.89745868561716e-05,-90.65280050217277,0.00033199730402364843,-0.0005795191135024689,-63.50602228849919
53320312500.0,21.287510169219924,8.090260980794488,27.148412316843313,20.809159618571528,3.0183330180238542e-12,1.95600683000198e-06,-2.8858371480923205e-05,-90.77465752923173,0.0002751102720461162,-0.0005984982706323463,-63.626245212388426
53347656250.0,21.295699731937923,8.080739968225428,27.150043082481908,20.77945348283935,3.0171993518916184e-12,-6.048604302614209e-07,-2.8512222089023788e-05,-90.89742464979543,0.00021751892651511646,-0.0006120754401521899,-63.74738156731351
53375000000.0,21.303876147021427,8.07121397444204,27.151670515066094,20.749758506331162,3.016065747878544e-12,-3.0883764449545177e-06,-2.7945242279156075e-05,-91.02112061228326,0.00015975764072400362,-0.0006202689275345022,-63.869450097217175
53402343750.0,21.31203941791908,8.061683019742869,27.153294619065758,20.720074688427992,3.0149322075016037e-12,-5.477654611755386e-06,-2.7168096848020053e-05,-91.1457647540041,0.000102280594034936,-0.0006231666661064512,-63.992470134938344
53429687500.0,21.32018954810648,8.052147124399687,27.154915398944027,20.690402028495974,3.013798732274378e-12,-7.7539626531803e-06,-2.619328503873444e-05,-91.27137702608357,4.559623128848429e-05,-0.0006208818499939083,-64.11646162713954
53457031250.0,21.328326541086053,8.042606308657446,27.15653285915725,20.66074052588634,3.0126653237017235e-12,-9.903028850566411e-06,-2.5034043615678338e-05,-91.397978019725,-9.876075956016301e-06,-0.0006135804191873601,-64.24144516056775
53484375000.0,21.33645040038695,8.033060592734314,27.158147004155005,20.631090179935594,3.011531983285913e-12,-1.1909150389793535e-05,-2.370567253408241e-05,-91.52558899388947,-6.366989274477707e-05,-0.0006014618329204615,-64.36744198973446
53511718750.0,21.34456112956498,8.023509996821597,27.159757838380113,20.601450989965397,3.010398712520655e-12,-1.3761027568829626e-05,-2.222340358072365e-05,-91.65423190448861,-0.00011541339335517583,-0.0005847605385007914,-64.4944740661085
53539062500.0,21.352658732202546,8.013954541083837,27.161365366268676,20.571822955282844,3.0092655128969134e-12,-1.544636415661664e-05,-2.06046749787342e-05,-91.78392943519137,-0.00016469601387617726,-0.0005637510532850167,-64.62256406892269
53566406250.0,21.36074321190852,8.004394245658668,27.162969592250043,20.54220607518024,3.008132385899997e-12,-1.6957070595750248e-05,-1.8866094574980583e-05,-91.91470502994996,-0.00021120397176799892,-0.0005387248799275918,-64.75173543769992
53593750000.0,21.3688145723182,7.994829130656948,27.16457052074686,20.51260034893544,3.006999333006491e-12,-1.8284498844158817e-05,-1.702653492218844e-05,-92.04658292736553,-0.00025459382795853627,-0.0005100183115600892,-64.88201240661868
53621093750.0,21.376872817093187,7.985259216162631,27.16616815617507,20.483005775811673,3.0058663556929804e-12,-1.9423885500994744e-05,-1.5103342300037283e-05,-92.17958819701634,-0.00029461782667231345,-0.0004779669881714266,-65.01342004084127
53648437500.0,21.384917949921327,7.975684522232835,27.167762502943912,20.453422355057732,3.0047334554247416e-12,-2.0370334556348092e-05,-1.3116104526426718e-05,-92.31374677788658,-0.00033100802123654143,-0.00044295418115399725,-65.14598427494266
53675781250.0,21.392949974516615,7.966105068897816,27.16935356545595,20.423850085908,3.0036006336659203e-12,-2.11224039478416e-05,-1.1082273078550788e-05,-92.44908551904274,-0.00036358797925175435,-0.00040534580272957746,-65.27973195358679
53703125000.0,21.400968894619158,7.95652087616095,27.170941348107092,20.394288967582437,3.0024678918753317e-12,-2.1678918448710956e-05,-9.02144262894706e-06,-92.58563222271678,-0.00039217056277954303,-0.00036555638029644685,-65.41469087460969
53730468750.0,21.408974713994972,7.9469319639987095,27.17252585528655,20.364738999286704,3.0013352315035495e-12,-2.204163715833869e-05,-6.95056297323911e-06,-92.72341568996882,-0.0004166532015181053,-0.00032396781781456925,-65.55088983468227
53757812500.0,21.416967436436046,7.937338352360708,27.174107091376925,20.335200180212208,3.000202653996142e-12,-2.221294659369914e-05,-4.888562191010483e-06,-92.86246576911887,-0.0004369317816979394,-0.00028100985017297226,-65.68835867774195
53785156250.0,21.42494706576015,7.927740061169655,27.175685060754176,20.305672509536155,2.9990701607957686e-12,-2.219758078606594e-05,-2.851328014022386e-06,-93.00281340714852,-0.0004529774060050967,-0.00023706620222629335,-65.82712834639436
53812500000.0,21.43291360581082,7.918137110321351,27.17725976778762,20.276155986421543,2.9979377533386253e-12,-2.2001212658713293e-05,-8.565054837758036e-07,-93.14449070429626,-0.0004647681622809944,-0.00019256602646169956,-65.96723093650864
53839843750.0,21.440867060457215,7.90852951968469,27.178831216839985,20.2466506100173,2.9968054330565483e-12,-2.1631231557596712e-05,1.0815759412367032e-06,-93.2875309720869,-0.0004723460354394492,-0.0001478813073485436,-66.10869975524692
53867187500.0,21.4488074335941,7.8989173091016385,27.180399412267384,20.217156379458242,2.9956732013734564e-12,-2.1096220287428485e-05,2.947094619315063e-06,-93.43196879505709,-0.00047576762322180276,-0.0001034256346067199,-66.2515693827897
53894531250.0,21.456734729141683,7.8893004983872626,27.18196435841934,20.18767329386526,2.9945410597087454e-12,-2.040582595499109e-05,4.727696721391088e-06,-93.57784009646316,-0.00047514061454557256,-5.954675844599351e-05,-66.39587573804383
53921875000.0,21.464648951045643,7.879679107329693,27.18352605963881,20.158201352345227,2.9934090094805186e-12,-1.9571081583819605e-05,6.409832720469545e-06,-93.7251822082848,-0.0004705938207579242,-1.662903348406353e-05,-66.541656148646
53949218750.0,21.472550103276916,7.870053155690107,27.185084520262176,20.128740553991115,2.9922770520958937e-12,-1.8603434133032137e-05,7.983451641673836e-06,-93.87403394586443,-0.00046229336030039907,2.501504986758715e-05,-66.68894942560226
53976562500.0,21.480438189831712,7.860422663202772,27.186639744619264,20.09929089788209,2.991145188960858e-12,-1.751584427493076e-05,9.437621508572498e-06,-94.02443568755663,-0.00045043170428308107,6.50423061701216e-05,-66.83779594293738
54003906250.0,21.48831321473144,7.8507876495749915,27.188191737033375,20.069852383083447,2.9900134214754206e-12,-1.6321059565170418e-05,1.076482368950816e-05,-94.17642945979614,-0.00043522438480411344,0.00010318473027929459,-66.98823772276276
54031250000.0,21.496175182022487,7.84114813448711,27.189740501821234,20.040425008646793,2.9888817510321597e-12,-1.5033404450269332e-05,1.1956978472985484e-05,-94.33005902803357,-0.00041691713509273864,0.00013915015264274804,-67.14031852621234
54058593750.0,21.50402409577634,7.831504137592543,27.191286043293104,20.01100877361,2.98775017902123e-12,-1.3666406180235028e-05,1.3009227524768344e-05,-94.48536999403073,-0.00039576454698954676,0.00017272222561352433,-67.29408395073763
54085937500.0,21.51185996008934,7.821855678517725,27.192828365752696,19.98160367699731,2.986618706827132e-12,-1.2235169945065e-05,1.3916464238275609e-05,-94.64240990005642,-0.00037205383727317723,0.00020366729632094024,-67.44958153430373
54113281250.0,21.519682779082665,7.812202776862118,27.194367473497238,19.952209717819343,2.9854873358275815e-12,-1.0753479804415407e-05,1.4676516993579527e-05,-94.80122834058044,-0.0003460674009741975,0.00023182562521466269,-67.6068608670832
54140625000.0,21.527492556902267,7.802545452198239,27.19590337081747,19.922826895073204,2.9843560673965778e-12,-9.236641382130115e-06,1.5287260333956918e-05,-94.96187708211932,-0.0003181212721998676,0.0002570270688449594,-67.76597371130183
54167968750.0,21.53528929771875,7.792883724071606,27.197436061997653,19.89345520774247,2.9832249029035965e-12,-7.698189603427554e-06,1.5749137883557583e-05,-95.1244101919621,-0.00028851394045943863,0.0002791711440467068,-67.92697412996445
54195312500.0,21.543073005727308,7.783217612000766,27.198965551315585,19.86409465479729,2.982093843712622e-12,-6.153073766949505e-06,1.606290569020922e-05,-95.28888417657558,-0.00025757720783896245,0.0002981536378574286,-68.08991862526
54222656250.0,21.550843685147655,7.773547135477275,27.200491843042617,19.83474523519438,2.980962891180852e-12,-4.614108189912284e-06,1.6231460298061488e-05,-95.45535813057506,-0.00022561394605176823,0.0003139336761627285,-68.25486628753245
54250000000.0,21.55860134022391,7.763872313965718,27.202014941443654,19.805406947877167,2.979832046661284e-12,-3.095371708221414e-06,1.625824071014625e-05,-95.62389389724535,-0.00019295878958064817,0.00032647285925654885,-68.42187895580169
54277343750.0,21.566345975224547,7.754193166903671,27.203534850777167,19.776079791775736,2.9787013115059476e-12,-1.6085365849975834e-06,1.6148353247458007e-05,-95.79455624170286,-0.00015990770691404964,0.00033578806966871736,-68.5910213909257
54304687500.0,21.574077594442322,7.744509713701711,27.205051575295215,19.746763765806893,2.9775706870549152e-12,-1.663563682786763e-07,1.590763441833058e-05,-95.96741303791174,-0.00012678581447235065,0.0003419041907750149,-68.76236146261652
54332031250.0,21.581796202194166,7.73482197374345,27.206565119243447,19.717458868874342,2.976440174647777e-12,1.2209970561180482e-06,1.5543088918327593e-05,-96.14253547090685,-9.387171607670985e-05,0.00034489197224746673,-68.9359703516634
54359375000.0,21.589501802821093,7.725129966385441,27.20807548686111,19.688165099868517,2.9753097756191136e-12,2.542477142781586e-06,1.5062593067790216e-05,-96.31999825573166,-6.146967422174132e-05,0.00034483484655676937,-69.11192276887054
54386718750.0,21.597194400688164,7.715433710957281,27.209582682381065,19.65888245766684,2.974179491296074e-12,3.7896973324981472e-06,1.447468480971899e-05,-96.49987987477658,-2.9831641126655305e-05,0.00034185174027767006,-69.29029719239551
54414062500.0,21.604874000184378,7.705733226761527,27.2110867100298,19.629610941133624,2.9730493230029006e-12,4.953616171320552e-06,1.3788867011183402e-05,-96.68226283540596,7.689225391844284e-07,0.00033607797910588437,-69.47117612537616
54441406250.0,21.612540605722586,7.6960285330737435,27.212587574027438,19.600350549120222,2.9719192720586646e-12,6.02783686216044e-06,1.3014807915913646e-05,-96.86723394998965,3.01145358747685e-05,0.00032767346904226386,-69.65464637596222
54468750000.0,21.620194221739457,7.686319649142465,27.21408527858776,19.57110128046497,2.970789339777592e-12,7.005530528433129e-06,1.2163186096459178e-05,-97.05488464072069,5.797079436165869e-05,0.0003168171927139714,-69.84079936213293
54496093750.0,21.62783485269533,7.67660659418922,27.215579827918187,19.54186313399335,2.9696595274676072e-12,7.88241017301394e-06,1.1244375974985897e-05,-97.24531127189852,8.416081470603153e-05,0.00030370166852087307,-70.02973144398032
54523437500.0,21.635462503074177,7.666889387408506,27.217071226219826,19.512636108517952,2.9685298364330816e-12,8.653973059084663e-06,1.0269762019666659e-05,-97.43861551270085,0.0001084955801826471,0.00028854010529760863,-70.22154428648103
54550781250.0,21.643077177383518,7.657168047967808,27.218559477687446,19.483420202838573,2.9674002679732152e-12,9.31807702314103e-06,9.24999627832408e-06,-97.63490473386582,0.00013084308421044106,0.00027154846499237683,-70.41634525617839
54578125000.0,21.650678880154345,7.647442595007581,27.22004458650952,19.45421541574223,2.9662708233847866e-12,9.87256542294789e-06,8.19669884479863e-06,-97.83429244216006,0.0001510639598113974,0.00025296397190351794,-70.61424785565053
54605468750.0,21.65826761594104,7.637713047641243,27.221526556868227,19.425021746003186,2.965141503953911e-12,1.0317393530239655e-05,7.12038263584968e-06,-98.03689875703492,0.00016907343081488187,0.0002330164438386928,-70.81537220016669
54632812500.0,21.665843389321264,7.627979424955213,27.223005392939438,19.395839192383136,2.964012310965896e-12,1.0652680944270128e-05,6.032450369124928e-06,-98.24285093448589,0.00018478390971721516,0.00021195655601481892,-71.01984554154645
54660156250.0,21.67340620489594,7.61824174600885,27.224481098892774,19.366667753631045,2.9628832457033022e-12,1.0880356080704016e-05,4.9428859978281454e-06,-98.45228394383768,0.00019815827653659073,0.00019001835896088236,-71.22780284494492
54687500000.0,21.680956067289134,7.608500029834495,27.22595367889157,19.337507428483352,2.9617543094386757e-12,1.1002662127225079e-05,3.862455448734562e-06,-98.6653411040026,0.0002091607418066616,0.00016745548201912647,-71.43938742511102
54714843750.0,21.688492981147974,7.598754295437458,27.227423137092917,19.30835821566397,2.960625503443268e-12,1.102330765191851e-05,2.800264312821524e-06,-98.88217478672865,0.00021780041016225657,0.00014449691926393316,-71.65475164963576
54742187500.0,21.69601695114258,7.589004561796007,27.22888947764766,19.279220113884314,2.959496828983647e-12,1.0946433809782745e-05,1.7660702536277746e-06,-99.10294719548185,0.00022409129828037332,0.00012138922627745618,-71.87405771783419
54769531250.0,21.703527981965998,7.579250847861372,27.230352704700405,19.250093121843353,2.9583682873192722e-12,1.0777278075405157e-05,7.678029826524065e-07,-99.3278312299397,0.00022808558487172575,9.834772750928578e-05,-72.09747852523931
54796875000.0,21.71102607833412,7.569493172557772,27.231812822389557,19.220977238227714,2.9572398797076637e-12,1.0521593162261342e-05,-1.860997016426722e-07,-99.55701144764248,0.00022984326395247717,7.560271213063351e-05,-72.32519862525292
54824218750.0,21.718511244985557,7.559731554782345,27.23326983484727,19.19187246171161,2.956111607399558e-12,1.018584817954682e-05,-1.0891205703034313e-06,-99.7906851362054,0.0002294549173694887,5.334820054186225e-05,-72.55741530135812
54851562500.0,21.72598348668164,7.549966013405235,27.23472374619954,19.162778790957034,2.9549834716413276e-12,9.777074184968095e-06,-1.934384276953045e-06,-100.02906351170823,0.00022702108783853912,3.1790176949072344e-05,-72.7943397655087
54878906250.0,21.73344280820629,7.540196567269522,27.236174560566152,19.133696224613672,2.9538554736774084e-12,9.302642114510579e-06,-2.716955398218173e-06,-100.27237306150792,0.00022266481812799595,1.1094955378747543e-05,-73.03619850094177
54906250000.0,21.740889214365957,7.53042323519125,27.237622282060702,19.104624761319013,2.9527276147431873e-12,8.770496539726188e-06,-3.4316884927449658e-06,-100.52085705287782,0.00021652046038687217,-8.562408412064246e-06,-73.28323477081712
54933593750.0,21.74832270998952,7.520646035959434,27.23906691479064,19.075564399698415,2.9515998960716296e-12,8.188562080321044e-06,-4.075328431921263e-06,-100.77477723267208,0.0002087365932703666,-2.7048280937044992e-05,-73.53571031788144
54960937500.0,21.755743299928263,7.510864988336046,27.240508462857242,19.046515138365102,2.9504723188919842e-12,7.565316151273776e-06,-4.644549024178128e-06,-101.03441574779637,0.0001994736568222234,-4.4223548107656226e-05,-73.79390728493912
54988281250.0,21.76315098905572,7.501080111056009,27.241946930355645,19.01747697592023,2.949344884427685e-12,6.908884929112462e-06,-5.137802385141326e-06,-101.30007732182506,0.00018889817316400576,-5.999066972842119e-05,-74.0581303914694
55015625000.0,21.770545782267693,7.491291422827225,27.243382321374852,18.98844991095293,2.9482175938958634e-12,6.227897903185955e-06,-5.553592978866734e-06,-101.57209172989238,0.00017718831987705667,-7.424975205811807e-05,-74.32870940851751
55042968750.0,21.777927684482066,7.481498942330555,27.24481463999772,18.959433942040405,2.947090448514461e-12,5.530340650435927e-06,-5.8920376457863885e-06,-101.85081662228656,0.00016452063217086782,-8.694113203721788e-05,-74.60600198228884
55070312500.0,21.785296700638842,7.471702688219796,27.246243890301013,18.930429067747802,2.945963449490432e-12,4.824628973700832e-06,-6.153408165241168e-06,-102.1366407574245,0.00015108240999251737,-9.80056293274489e-05,-74.89039686712348
55097656250.0,21.792652835699947,7.461902679121757,27.247670076355377,18.901435286628562,2.944836598030085e-12,4.118288705627379e-06,-6.339378788690728e-06,-102.4299877175573,0.00013705226360622054,-0.0001074216116100193,-75.18231764120192
