frequency_hz,vga_av_port_real,vga_av_port_imag,vga_av_port_magnitude_db,vga_av_port_phase_deg,vga_av_port_group_delay_s
21355468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21382812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21410156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21437500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21464843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21492187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21519531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21546875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21574218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21601562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21628906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21656250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21683593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21710937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21738281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21765625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21792968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21820312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21847656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21875000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21902343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21929687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21957031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
21984375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22011718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22039062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22066406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22093750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22121093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22148437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22175781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22203125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22230468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22257812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22285156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22312500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22339843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22367187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22394531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22421875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22449218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22476562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22503906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22531250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22558593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22585937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22613281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22640625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22667968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22695312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22722656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22750000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22777343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22804687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22832031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22859375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22886718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22914062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22941406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22968750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
22996093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23023437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23050781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23078125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23105468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23132812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23160156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23187500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23214843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23242187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23269531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23296875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23324218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23351562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23378906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23406250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23433593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23460937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23488281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23515625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23542968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23570312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23597656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23625000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23652343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23679687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23707031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23734375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23761718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23789062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23816406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23843750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23871093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23898437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23925781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23953125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
23980468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24007812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24035156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24062500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24089843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24117187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24144531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24171875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24199218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24226562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24253906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24281250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24308593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24335937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24363281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24390625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24417968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24445312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24472656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24500000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24527343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24554687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24582031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24609375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24636718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24664062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24691406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24718750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24746093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24773437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24800781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24828125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24855468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24882812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24910156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24937500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24964843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
24992187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25019531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25046875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25074218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25101562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25128906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25156250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25183593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25210937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25238281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25265625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25292968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25320312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25347656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25375000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25402343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25429687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25457031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25484375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25511718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25539062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25566406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25593750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25621093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25648437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25675781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25703125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25730468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25757812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25785156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25812500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25839843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25867187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25894531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25921875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25949218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
25976562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26003906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26031250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26058593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26085937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26113281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26140625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26167968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26195312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26222656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26250000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26277343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26304687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26332031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26359375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26386718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26414062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26441406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26468750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26496093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26523437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26550781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26578125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26605468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26632812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26660156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26687500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26714843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26742187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26769531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26796875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26824218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26851562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26878906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26906250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26933593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26960937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
26988281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27015625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27042968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27070312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27097656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27125000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27152343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27179687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27207031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27234375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27261718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27289062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27316406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27343750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27371093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27398437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27425781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27453125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27480468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27507812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27535156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27562500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27589843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27617187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27644531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27671875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27699218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27726562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27753906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27781250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27808593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27835937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27863281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27890625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27917968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27945312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
27972656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28000000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28027343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28054687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28082031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28109375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28136718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28164062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28191406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28218750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28246093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28273437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28300781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28328125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28355468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28382812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28410156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28437500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28464843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28492187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28519531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28546875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28574218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28601562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28628906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28656250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28683593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28710937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28738281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28765625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28792968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28820312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28847656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28875000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28902343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28929687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28957031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
28984375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29011718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29039062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29066406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29093750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29121093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29148437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29175781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29203125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29230468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29257812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29285156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29312500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29339843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29367187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29394531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29421875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29449218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29476562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29503906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29531250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29558593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29585937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29613281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29640625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29667968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29695312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29722656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29750000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29777343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29804687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29832031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29859375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29886718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29914062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29941406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29968750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
29996093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30023437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30050781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30078125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30105468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30132812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30160156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30187500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30214843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30242187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30269531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30296875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30324218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30351562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30378906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30406250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30433593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30460937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30488281250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30515625000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30542968750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30570312500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30597656250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30625000000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30652343750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30679687500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30707031250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30734375000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30761718750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30789062500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30816406250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30843750000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30871093750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30898437500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30925781250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30953125000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
30980468750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31007812500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31035156250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31062500000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31089843750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31117187500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31144531250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31171875000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31199218750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31226562500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31253906250.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31281250000.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31308593750.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
31335937500.0,0.21654147324079923,0.0,-13.289178256450265,0.0,-0.0
