frequency_hz,channel_sdd21_real,channel_sdd21_imag,channel_sdd21_db,afe_av_port_real,afe_av_port_imag,afe_av_port_db,channel_afe_real,channel_afe_imag,channel_afe_db,tx_pulse_real,tx_pulse_imag,tx_pulse_db,signal_path_real,signal_path_imag,signal_path_db,signal_path_group_delay_s
55015625000.0,-0.0005982026845957526,0.0005958759240126996,-61.46962510226338,21.770545782267693,7.491291422827225,27.243382321374852,-0.01748707913069286,0.00849123344404516,-34.22624278088853,0.5526153002937918,0.0,-5.151541898300519,-0.009663627485069133,0.0046923855195457045,-39.37778467918905,5.109624218111343e-10
55042968750.0,-0.000542421793004685,0.0006439155754129819,-61.494464712934445,21.777927684482066,7.481498942330555,27.24481463999772,-0.016630276278945526,0.009965018765593985,-34.249650072936724,0.5522895178172029,0.0,-5.156663987865676,-0.009184727267265692,0.005503575409089281,-39.4063140608024,5.109558313193257e-10
55070312500.0,-0.0004828551893897641,0.0006867729259299219,-61.51930293006405,21.785296700638842,7.471702688219796,27.246243890301013,-0.015650506681166344,0.011353801540764832,-34.273059039763034,0.5519637656623353,0.0,-5.161788622568508,-0.008638512602260113,0.006266887053023381,-39.43484766233154,5.109491569768988e-10
55097656250.0,-0.00041994118643324814,0.0007241797981866261,-61.54413975468973,21.792652835699947,7.461902679121757,27.247670076355377,-0.014555391663606363,0.01264823866838857,-34.296469678334354,0.5516380440021523,0.0,-5.166915802409012,-0.008029307786997049,0.0069772496391022586,-39.46338548074336,5.109425715679862e-10
55125000000.0,-0.0003542152095982852,0.000755858785059859,-61.5689751878481,21.79999609464929,7.45209893363616,27.24909320222538,-0.013354624632032096,0.013838071776686193,-34.31988198562273,0.5513123530094878,0.0,-5.172045527387187,-0.00736256952944408,0.007629099912319048,-39.49192751300991,5.109359024685907e-10
55152343750.0,-0.0002861527664220552,0.000781622963959665,-61.59380923057419,21.807326482492545,7.442291470335726,27.250513271969474,-0.01205729271892973,0.014915474868526086,-34.343295958604706,0.550986692857047,0.0,-5.177177797503035,-0.0066434078400124455,0.008218228170201586,-39.52047375610774,5.109293221360393e-10
55179687500.0,-0.0002163259599734132,0.0008012931816038304,-61.618641883902015,21.814644004257183,7.432480307766129,27.251930289640075,-0.010674669598716937,0.015872087062165162,-34.36671159426194,0.5506610637174061,0.0,-5.182312612756551,-0.005878124916061325,0.008740140345067147,-39.5490242070185,5.109226582731408e-10
55207031250.0,-0.0001452326896609691,0.0008147685017117494,-61.6434731488643,21.82194866499235,7.422665464446016,27.253344259283516,-0.00921701431743466,0.01670182274835145,-34.39012888958078,0.5503354657630115,0.0,-5.187449973147743,-0.0050724498673297485,0.009191605401305255,-39.57757886272853,5.109160830100856e-10
55234375000.0,-7.346400426535578e-05,0.0008219722965710171,-61.668303026492175,21.829240469768777,7.412846958867001,27.254755184940073,-0.00769681825388996,0.017398453500732197,-34.41354784155211,0.5500098991661809,0.0,-5.192589878676608,-0.004233326231722437,0.009569321655585203,-39.606137720228716,5.109094243759914e-10
55261718750.0,-1.5248834472063887e-06,0.0008228916934853916,-61.69313151781583,21.836519423678748,7.403024809493661,27.256163070643993,-0.006125185769412376,0.017957801698386396,-34.436968447171836,0.5496843640991025,0.0,-5.197732329343142,-0.0033669188446483135,0.009871122807195308,-39.634700776514975,5.109028541760632e-10
55289062500.0,6.999277544826291e-05,0.0008175537112733256,-61.717958623864035,21.843785531835973,7.393199034763553,27.257567920423476,-0.004515430133383501,0.018375938449695595,-34.46039070344055,0.5493588607338343,0.0,-5.20287732514735,-0.0024805915537987858,0.010094984611639834,-39.66326802858791,5.108962007639082e-10
55316406250.0,0.00014059226392983682,0.0008060329313638447,-61.742784345664404,21.851038799375576,7.383369653087209,27.25896973830072,-0.00287915207079782,0.018650701511764185,-34.48381460736369,0.5490333892423054,0.0,-5.208024866089229,-0.001580750619574129,0.01023985786275048,-39.691839473452916,5.10889635620159e-10
55343750000.0,0.00020969874691886744,0.0007884579924442531,-61.76760868424299,21.858279231453942,7.373536682848137,27.260368528291906,-0.0012300701655339032,0.01878055636387164,-34.50724015595108,0.5487079497963142,0.0,-5.213174952168782,-0.0006749492786357208,0.01030504057845413,-39.720415108119866,5.108829874225816e-10
55371093750.0,0.00027683871365673343,0.0007649876830030303,-61.792431640624976,21.865506833248716,7.363700142402815,27.2617642944072,0.00042007887490327667,0.01876540068523056,-34.530667346217776,0.5483825425675299,0.0,-5.218327583386006,0.0002303639214983662,0.010290618140065204,-39.74899492960378,5.108764273285597e-10
55398437500.0,0.00034147157641922137,0.0007358471855977822,-61.817253215834064,21.87272160995867,7.353860050080709,27.263157040650793,0.0020575955075995012,0.018606114822119275,-34.55409617518327,0.5480571677274911,0.0,-5.223482759740903,0.001127679966223792,0.010197214591823182,-39.77757893492417,5.10869784338529e-10
55425781250.0,0.0004031610773995435,0.000701273739420476,-61.84207341089258,21.879923566803658,7.344016424184257,27.264546771020886,0.003670967698459139,0.01830463739194067,-34.57752663987169,0.5477318254476065,0.0,-5.228640481233471,0.0020107058386362228,0.010026032452844178,-39.80616712110516,5.108632292874518e-10
55453125000.0,0.0004614168244532503,0.000661581134894486,-61.866892226821825,21.887112709024557,7.334169282988909,27.265933489509724,0.005246934004900406,0.017864209966159308,-34.6009587373121,0.5474065158991541,0.0,-5.233800747863712,0.002872205862775326,0.009778984936866212,-39.83475948517581,5.108565914976889e-10
55480468750.0,0.0005158525815801188,0.0006170769989836143,-61.89170966464184,21.894289041883138,7.324318644743069,27.26731720010358,0.006774556955218937,0.017288730858051188,-34.62439246453825,0.5470812392532819,0.0,-5.238963559631623,0.0037062330144531164,0.0094583403029391,-39.86335602416988,5.108500414829393e-10
55507812500.0,0.000566042395885384,0.0005681532075385123,-61.916525725371024,21.901452570662045,7.314464527668144,27.268697906782783,0.008241414203646323,0.016583677553634168,-34.64782781858824,0.5467559956810067,0.0,-5.24412891653721,0.004506042628734237,0.009067225132890011,-39.89195673512545,5.108434088864964e-10
55535156250.0,0.0006116611642956015,0.0005151776759153594,-61.94134041002712,21.90860330066468,7.304606949958547,27.27007561352172,0.00963747137102019,0.01575476772272139,-34.6712647965054,0.5464307853532155,0.0,-5.249296818580463,0.005266211050085693,0.00860889009978414,-39.92056161508586,5.108368639013743e-10
55562500000.0,0.0006523595016394663,0.00045860760506512326,-61.96615371962609,21.915741237215183,7.294745929781673,27.271450324288857,0.01095151607115347,0.014809522421365115,-34.69470339533724,0.5461056084406632,0.0,-5.254467265761395,0.005980684347384968,0.00808756325263524,-39.94917066109864,5.108302364910551e-10
55589843750.0,0.0006878825741613702,0.0003988593915077524,-61.99096565518292,21.922866385658292,7.2848814852779284,27.272822043046723,0.012174714365938352,0.013755284175242912,-34.71814361213619,0.5457804651139752,0.0,-5.259640258079996,0.006644721269271629,0.0075073653949389784,-39.97778387021618,5.108236965286953e-10
55617187500.0,0.0007179672358423799,0.00033644097517345205,-62.01577621771136,21.929978751359304,7.2750136345607075,27.27419077375197,0.013297393544583801,0.012601364866561583,-34.741585443959394,0.5454553555436444,0.0,-5.26481579553627,0.00725313452366472,0.006873481953625538,-40.00640123949566,5.108170742973036e-10
55644531250.0,0.0007424358302447606,0.00027180409513118543,-62.040585408223706,21.937078339703998,7.265142395716418,27.275556520355323,0.014312177515415579,0.011356489754355301,-34.76502888786838,0.5451302799000338,0.0,-5.269993878130215,0.007802001334957465,0.006190766438473572,-40.0350227659986,5.108105393513372e-10
55671875000.0,0.0007611184013489463,0.00020549148080853454,-62.06539322773124,21.94416515609858,7.255267786804488,27.276919286801636,0.015211212181374091,0.010031456812284885,-34.7884739409296,0.5448052383533739,0.0,-5.275174505861835,0.008287148078117257,0.005465190219648443,-40.06364844679143,5.108039222917595e-10
55699218750.0,0.0007739189662548721,0.0001379761562188995,-62.090199677243916,21.951239205969557,7.245389825857346,27.27827907702987,0.01598878931581806,0.008636092214022372,-34.81192060021405,0.5444802310737648,0.0,-5.280357678731125,0.008705579701266357,0.004702181484265242,-40.09227827894517,5.107973923552384e-10
55726562500.0,0.0007807648110223262,6.981882564210579e-05,-62.11500475777051,21.958300494763712,7.235508530880442,27.279635894973133,0.01663909362761613,0.007182333204404171,-34.835368862797374,0.5441552582311743,0.0,-5.285543396738085,0.009054250289668142,0.003908304379544889,-40.12091225953546,5.107907804602786e-10
55753906250.0,0.0007816436023468906,1.4992568917872775e-06,-62.139808470318265,21.96534902794803,7.225623919852259,27.280989744558667,0.01715824147455277,0.005680794410827844,-34.8588187257596,0.5438303199954387,0.0,-5.290731659882719,0.009331171951665041,0.0030893882422688063,-40.149550385642314,5.107842555265856e-10
55781250000.0,0.0007765809332242108,-6.642103222941673e-05,-62.16461081589369,21.972384811009576,7.215736010724284,27.282340629707875,0.017542611735822573,0.004144174525418595,-34.88227018618582,0.5435054165362628,0.0,-5.295922468165024,0.00953450449861218,0.002252381301636603,-40.17819265435084,5.107776487892956e-10
55808593750.0,0.0007656475448807889,-0.00013347010971504015,-62.189411795501584,21.979407849455487,7.205844821421047,27.283688554336308,0.017790244556773756,0.002583543419174532,-34.90572324116528,0.543180548023219,0.0,-5.301115821585004,0.009663314787815458,0.0014033305302690033,-40.206839062750284,5.107711288519789e-10
55835937500.0,0.0007489654177657495,-0.00019910262940483006,-62.214211410145815,21.98641814881283,7.195950369840115,27.285033522353693,0.017899799493699884,0.00101196431034619,-34.92917788779212,0.5428557146257482,0.0,-5.306311720142652,0.009717008445810056,0.0005493506088687334,-40.235489607934774,5.107645272648319e-10
55863281250.0,0.0007266852879547867,-0.0002628686720305117,-62.23900966082886,21.993415714628618,7.186052673852095,27.286375537663957,0.017871279755211036,-0.0005593812257629377,-34.9526341231649,0.5425309165131584,0.0,-5.311510163837978,0.009695721784857697,-0.0003034816090934206,-40.26414428700288,5.10758012317109e-10
55890625000.0,0.00069902071258723,-0.00032425536071260287,-62.26380654855217,22.00040055246963,7.17615175130063,27.287714604165203,0.017705641346038168,-0.0021174691061345225,-34.97609194438697,0.5422061538546263,0.0,-5.31671115267097,0.009600107695764803,-0.001148104779943193,-40.29280309705794,5.107514158731567e-10
55917968750.0,0.0006661969599647934,-0.0003828481392618004,-62.28860207431569,22.00737266792243,7.166247620002407,27.289050725749732,0.017404829334989436,-0.003651349297154567,-34.99955134856596,0.5418814268191952,0.0,-5.321914686641639,0.009431353753588658,-0.0019785983669573823,-40.32146603520759,5.107449059081623e-10
55945312500.0,0.0006285116412257439,-0.000438181725633323,-62.313396239118376,22.014332066593237,7.156340297747182,27.29038390630407,0.016972041518549186,-0.005148434827897813,-35.02301233281432,0.5415567355757765,0.0,-5.327120765749976,0.009191323400842043,-0.0027881695587209745,-40.3501330985643,5.10738314600374e-10
55972656250.0,0.000586256903636729,-0.000489889056392571,-62.33818904395788,22.021278754107907,7.146429802297765,27.291714149708955,0.016411084448927988,-0.006598339661455365,-35.046474894248924,0.5412320802931487,0.0,-5.332329389995989,0.008882205376159837,-0.003571233101450278,-40.37880428424492,5.107318096117389e-10
56000000000.0,0.0005398044369223881,-0.0005375659543751707,-62.36298048983062,22.028212736111794,7.136516151390016,27.293041459839372,0.0157272750882592,-0.007989294119978611,-35.06993902999125,0.540907461139958,0.0,-5.3375405593796685,0.008507000438639993,-0.0043214687987380256,-40.40747958937091,5.107252234327532e-10
56027343750.0,0.0004895036797232827,-0.0005809034052429566,-62.387770577731736,22.035134018269716,7.12659936273288,27.294365840564527,0.014926145022752526,-0.009311787774226445,-35.093404737167205,0.5405828782847169,0.0,-5.342754273901025,0.008068818438094661,-0.005033793036967769,-40.43615901106823,5.107187234134469e-10
56054687500.0,0.00043578830249941023,-0.0006195698418740507,-62.41255930865529,22.04204260626591,7.116679454008381,27.295687295747904,0.014014944294992573,-0.010555219193450515,-35.11687201290739,0.5402583318958055,0.0,-5.347970533560051,0.007571690426425324,-0.0057025451142481655,-40.46484254646744,5.107121423563156e-10
56082031250.0,0.0003790538251747378,-0.0006533229809533807,-62.43734668359407,22.048938505803864,7.1067564428715855,27.29700582924721,0.013000741785834031,-0.011711235017213873,-35.14034085434686,0.5399338221414707,0.0,-5.353189338356752,0.007019540203099698,-0.006323291884841318,-40.493530192703616,5.107056473000516e-10
56109375000.0,0.0003197820691928333,-0.0006819130414813535,-62.46213270353973,22.0558217226064,7.09683034695069,27.298321444914478,0.01189247747496963,-0.012770713380174652,-35.16381125862525,0.5396093491898261,0.0,-5.358410688291125,0.0064172920305230275,-0.006891196335765848,-40.522221946916375,5.106990713575785e-10
56136718750.0,0.0002584021604626637,-0.0007051710376899628,-62.486917369482484,22.062692262415442,7.086901183846964,27.299634146595963,0.010698524808050634,-0.013726701020030346,-35.18728322288652,0.539284913208852,0.0,-5.363634583363167,0.005769553022572336,-0.007402602768230925,-40.55091780624969,5.106925812572434e-10
56164062500.0,0.00019542894803736938,-0.0007229355717043621,-62.511700682411664,22.06955013099204,7.076968971134765,27.300943938132253,0.009429221574839105,-0.014571818239884838,-35.210756744279415,0.5389605143663952,0.0,-5.368861023572883,0.005081978110049995,-0.007853634653821953,-40.5796177678523,5.106860104222325e-10
56191406250.0,0.00013131181473772485,-0.0007351152321221974,-62.536482643315104,22.076395334116274,7.067033726361567,27.30225082335822,0.00809397567235993,-0.015300709457039038,-35.23423181995688,0.538636152830169,0.0,-5.3740900089202706,0.004359707917260933,-0.00824151527751169,-40.60832182887715,5.106795252714573e-10
56218750000.0,6.658269244156262e-05,-0.0007416408530048647,-62.56126325317965,22.08322787758721,7.057095467047952,27.30355480610306,0.006704191071808537,-0.015907943543221385,-35.25770844707659,0.5383118287677527,0.0,-5.379321539405332,0.0036089453562736943,-0.008563434180685668,-40.63702998648192,5.106729595369604e-10
56246093750.0,1.6974113883344965e-06,-0.0007425004813115365,-62.58604251299079,22.090047767222732,7.047154210687611,27.304855890190268,0.00527001129196111,-0.01638990917954514,-35.28118662280052,0.5379875423465924,0.0,-5.384555615028064,0.0028352004231009475,-0.008817566958787345,-40.66574223782858,5.106664793288798e-10
56273437500.0,-6.28112884408115e-05,-0.0007377181995825956,-62.61082042373296,22.09685500885961,7.03720997474735,27.30615407943768,0.0038035459390590273,-0.016743268319115982,-35.304666344295285,0.5376632937339997,0.0,-5.389792235788469,0.0020450270374630553,-0.009002240792328028,-40.694458580083754,5.106599186875353e-10
56300781250.0,-0.00012649497676647432,-0.0007273609746778635,-62.63559698638921,22.103649608353344,7.027262776667134,27.307449377657484,0.0023153560588911304,-0.016966245564736283,-35.32814760873173,0.5373390830971524,0.0,-5.395031401686545,0.0012441313017279964,-0.009116626835356523,-40.72317901041827,5.106534434156149e-10
56328125000.0,-0.00018883621450214563,-0.0007115443243847983,-62.66037220194167,22.11043157157809,7.017312633860017,27.308741788656196,0.0008178787780713021,-0.017057674848211052,-35.35163041328547,0.537014910603094,0.0,-5.400273112722295,0.0004392130988901281,-0.009160225733708704,-40.751903526007766,5.106468878604749e-10
56355468750.0,-0.00024940743775095044,-0.0006904112184463809,-62.68514607137106,22.117200904426625,7.007359563712244,27.310031316234703,-0.0006782347533215778,-0.01701765121923367,-35.37511475513635,0.5366907764187341,0.0,-5.405517368895715,-0.00036400233635432616,-0.009133216445673735,-40.78063212403207,5.106404175178492e-10
56382812500.0,-0.0003077219667757756,-0.0006641640548588365,-62.709918595656944,22.123957612810266,6.997403583583159,27.31131796418826,-0.0021606038119215236,-0.01684719219071316,-35.39860063146869,0.5363666807108476,0.0,-5.4107641702068054,-0.001158875894931552,-0.00903627255463053,-40.809364801675486,5.106338670416348e-10
56410156250.0,-0.0003633857869913073,-0.000633016625937397,-62.734689775777696,22.13070170265879,6.987444710805302,27.3126017363065,-0.003618813780132446,-0.016548240216738307,-35.4220880394712,0.5360426236460745,0.0,-5.416013516655575,-0.0019398384331887647,-0.008870562102505886,-40.83810155612677,5.106274016219349e-10
56437500000.0,-0.0004159573264617722,-0.0005972510828174339,-62.75945961271064,22.13743317992038,6.977482962684362,27.31388263637345,-0.005040918265442377,-0.01612394109609679,-35.4455769763372,0.5357186053909213,0.0,-5.421265408242009,-0.0027005137030524126,-0.008637895237406336,-40.86684238457921,5.106208562176152e-10
56464843750.0,-0.00046508764509035417,-0.0005571447791062113,-62.78422810743174,22.14415205056151,6.967518356499179,27.315160668167508,-0.006417055054068183,-0.015578005407252465,-35.46906743926423,0.5353946261117586,0.0,-5.42651984496612,-0.0034356567914114056,-0.008340380380582888,-40.89558728423035,5.106143957138103e-10
56492187500.0,-0.0005103930966738494,-0.0005130501654644786,-62.8089952609158,22.15085832056696,6.957550909501812,27.316435835461522,-0.007736072526870436,-0.014915587480513689,-35.492559425454274,0.5350706859748229,0.0,-5.431776826827902,-0.004139345633703545,-0.00798089362491594,-40.924336252282174,5.10607855374272e-10
56519531250.0,-0.0005515798480311903,-0.0004652990576483266,-62.833761074136596,22.15755199593966,6.947580638917455,27.317708142022727,-0.008988956438439543,-0.014142033536503052,-35.51605293211387,0.5347467851462155,0.0,-5.437036353827355,-0.004806815557274921,-0.007562406969074972,-40.953089285941225,5.106013997799105e-10
56546875000.0,-0.0005883330967704522,-0.0004143027385747179,-62.858525548066524,22.16423308270066,6.937607561944527,27.318977591612782,-0.010165682075017097,-0.013264326605668175,-35.539547956453745,0.5344229237919027,0.0,-5.442298425964481,-0.005432773536869573,-0.007088760206731911,-40.981846382418226,5.105948644979574e-10
56574218750.0,-0.0006204223702356924,-0.00036043684498909985,-62.88328868367701,22.170901586889098,6.927631695754647,27.3202441879878,-0.011258349601135715,-0.012289267495342142,-35.56304449568921,0.5340991020777154,0.0,-5.447563043239279,-0.00601307441284359,-0.006563686734455092,-41.01060753892849,5.105884138062565e-10
56601562500.0,-0.0006476104204801503,-0.00030415838118287797,-62.908050481938254,22.177557514562032,6.91765305749262,27.32150793489833,-0.012258355191676494,-0.011225434197517951,-35.58654254703992,0.5337753201693495,0.0,-5.4528302056517495,-0.006543207467186728,-0.005991859732820109,-41.039372752691676,5.105818835748578e-10
56628906250.0,-0.0006697363811059513,-0.00024587496075912204,-62.932810943819,22.184200871794456,6.90767166427648,27.322768836089374,-0.013159142910212229,-0.010080858541125596,-35.61004210772963,0.5334515782323653,0.0,-5.458099913201892,-0.007019765553637955,-0.0053776498987006685,-41.06814202093152,5.105754377791178e-10
56656250000.0,-0.0006866468245107015,-0.00018607497023326672,-62.957570070287275,22.19083166467923,6.897687533197492,27.324026895300403,-0.01395377709338542,-0.008865433582593733,-35.63354317498687,0.5331278764321877,0.0,-5.463372165889707,-0.007439147550004674,-0.004726409779538799,-41.096915340876585,5.105689125909947e-10
56683593750.0,-0.0006982545626264058,-0.0001251853244659659,-62.98232786230966,22.19744989932695,6.887700681320138,27.325282116265356,-0.01463723162626058,-0.007588163394701057,-35.65704574604431,0.5328042149341062,0.0,-5.468646963715189,-0.00779877870543844,-0.004043005440305419,-41.1256927097595,5.105624716847638e-10
56710937500.0,-0.0007044936487104204,-6.371067234193919e-05,-63.00708432085155,22.20405558186592,6.87771112568214,27.32653450271265,-0.015204432533046854,-0.006259939115546529,-35.68054981813889,0.5324805939032736,0.0,-5.4739243066783505,-0.008096065265159044,-0.003333296098044549,-41.15447412481724,5.105559515329681e-10
56738281250.0,-0.0007053523732059702,-2.08411528059807e-06,-63.031839446877306,22.21064871844208,6.867718883294476,27.327784058365218,-0.015652020666129734,-0.004890451365229315,-35.70405538851209,0.5321570135047082,0.0,-5.479204194779179,-0.008329332573001573,-0.0026024879932104554,-41.18325958329127,5.105495155092156e-10
56765625000.0,-0.000700853245301462,5.9188870137446745e-05,-63.05659324135011,22.21722931521897,6.857723971141388,27.329030786940475,-0.015976918200744334,-0.0034912453998037006,-35.72756245440964,0.5318334739032912,0.0,-5.4844866280176845,-0.008497059908970579,-0.0018567611692264867,-41.21204908242732,5.10543000386634e-10
56792968750.0,-0.0006910595337591874,0.00011968214858740216,-63.081345705231904,22.22379737837758,6.847726406180361,27.330274692150347,-0.016177517663890615,-0.0020723947975501726,-35.75107101308156,0.5315099752637685,0.0,-5.489771606393857,-0.008598512013363679,-0.0011014985075826547,-41.240842619475416,5.10536569238908e-10
56820312500.0,-0.0006760804953223908,0.00017890469536606195,-63.1060968394835,22.230352914116363,6.8377262053421735,27.33151577770129,-0.016252809333130624,-0.000645738803806593,-35.77458106178221,0.5311865177507493,0.0,-5.495059129907705,-0.008633273193332534,-0.00034300774657055846,-41.26964019168991,5.10530059138427e-10
56847656250.0,-0.000656051617829801,0.0002364501341486838,-63.13084664506468,22.23689592865111,6.827723385530876,27.332754047294276,-0.016202967659943356,0.0007785780522079775,-35.7980925977704,0.5308631015287071,0.0,-5.500349198559221,-0.008601557665926867,0.00041331835957730654,-41.29844179632962,5.105236328599451e-10
56875000000.0,-0.0006311645967805008,0.0002918565568710377,-63.155595122933896,22.24342642821493,6.817717963623816,27.33398950462484,-0.016029058963162084,0.0021887876408792505,-35.82160561830905,0.5305397267619779,0.0,-5.505641812348417,-0.008504052562567645,0.0011612387969320717,-41.32724743065747,5.105171277742858e-10
56902343750.0,-0.0006016222298765304,0.00034474939707738084,-63.18034227404854,22.24994441905813,6.807709956471641,27.33522215338304,-0.015733015078993894,0.0035749852791104,-35.8451201206655,0.5302163936147628,0.0,-5.510936971275276,-0.008341902515870825,0.0018955158019157824,-41.35605709194078,5.105107063585133e-10
56929687500.0,-0.0005676919027411362,0.0003947094775518697,-63.205088099364716,22.256449907448207,6.797699380898286,27.336451997253498,-0.015317922767411089,0.00492583281932385,-35.868636102111225,0.5298931022511246,0.0,-5.516234675339814,-0.008116861615266594,0.0026101648338019185,-41.384870777451034,5.105042062807278e-10
56957031250.0,-0.000529636836520629,0.0004414049950338731,-63.229832599837664,22.26294289966975,6.787686253701058,27.33767903991543,-0.01478739326612689,0.006231965525363338,-35.892153559922235,0.5295698528349907,0.0,-5.521534924542022,-0.00783095767575595,0.0033002610661393983,-41.41368848446426,5.104977897206341e-10
56984375000.0,-0.0004877911508890177,0.0004844716679207565,-63.25457577642125,22.26942340202433,6.7776705916505335,27.338903285042583,-0.014146417047062666,0.007482816960964391,-35.91567249137866,0.5292466455301509,0.0,-5.5268377188819,-0.007486943768428458,0.003960255775706522,-41.442510210260565,5.104912946437743e-10
57011718750.0,-0.00044246985731309787,0.0005236299936351616,-63.27931763006815,22.275891420830526,6.767652411490664,27.340124736303324,-0.013400156287650787,0.008669842686050123,-35.939192893764826,0.5289234805002583,0.0,-5.532143058359452,-0.007087657302911675,0.00458568336889534,-41.47133595212427,5.104848829331558e-10
57039062500.0,-0.00039406294232959807,0.0005585809510756206,-63.30405816173017,22.282346962423766,6.757631729938733,27.341343397360596,-0.01255533156474966,0.009783562315788124,-35.962714764369565,0.5286003579088288,0.0,-5.537450942974678,-0.006636752758790685,0.005171594541748932,-41.50016570734425,5.104783928497773e-10
57066406250.0,-0.0003429271085117828,0.0005891051880987339,-63.32879737235771,22.288790033156335,6.747608563685384,27.34255927187197,-0.011618481530423051,0.010816503950861776,-35.98623810048574,0.5282772779192414,0.0,-5.542761372727573,-0.0061377797964468715,0.005714113263763979,-41.52899947321331,5.104719859817687e-10
57093750000.0,-0.0002894957815174244,0.0006149772171543349,-63.35353526290015,22.295220639397254,6.737582929394621,27.34377236348959,-0.010597832323371375,0.01176055090897486,-36.00976289941057,0.5279542406947376,0.0,-5.54807434761814,-0.005595170517295681,0.006209032725299629,-41.55783724702871,5.104655008848408e-10
57121093750.0,-0.0002341561114007756,0.0006360437807214456,-63.37827183430573,22.301638787532244,6.727554843703845,27.34498267586027,-0.009501084434153526,0.0126095205692689,-36.033289158445456,0.5276312463984216,0.0,-5.553389867646382,-0.005013069022129067,0.006653177054449884,-41.58667902609184,5.10459098852825e-10
57148437500.0,-0.00017737136821545214,0.0006521588806505246,-63.403007087521466,22.308044483963638,6.717524323223814,27.346190212625416,-0.008337701515708116,0.013356892839933049,-36.05681687489606,0.5273082951932602,0.0,-5.558707932812296,-0.004396539172078308,0.007043200392504159,-41.615524807708354,5.104526187353996e-10
57175781250.0,-0.00011954711401867211,0.0006632392348754662,-63.42774102349349,22.314437735110346,6.707491384538697,27.34739497742109,-0.007116298085997023,0.01399794937278411,-36.08034604607239,0.5269853872420824,0.0,-5.56402854311588,-0.003750185102579231,0.0073767147708116996,-41.64437458918827,5.104462215325939e-10
57203125000.0,-6.116212573904184e-05,0.0006692218205518353,-63.45247364316644,22.320818547407736,6.697456044206078,27.34859697387801,-0.005847272437564373,0.014527948175795937,-36.10387666928843,0.5266625227075798,0.0,-5.569351698557136,-0.0030795392529261527,0.007651325836029671,-41.67322836784557,5.104397463873922e-10
57230468750.0,-2.62792254540182e-06,0.000670095054858211,-63.47720494748408,22.32718692730764,6.68741831875695,27.34979620562154,-0.004539880063068916,0.01494376353151335,-36.12740874186254,0.5263397017523058,0.0,-5.574677399136067,-0.0023895191183869327,0.00786549604023372,-41.7020861409986,5.104333540071796e-10
57257812500.0,5.557585043818923e-05,0.0006658798298456303,-63.501934937389024,22.333542881278234,6.67737822469573,27.350992676271733,-0.003205125837150505,0.01524255670717055,-36.15094226111729,0.5260169245386763,0.0,-5.580005644852667,-0.0016859504356173589,0.008017842801212226,-41.730947905969956,5.104268838273363e-10
57285156250.0,0.00011304421038946854,0.0006566358011982927,-63.52666361382262,22.339886415803964,6.66733577850027,27.352186389443286,-0.001852616550708594,0.015422872923802308,-36.17447722437933,0.525694191228969,0.0,-5.585336435706938,-0.0009739097592821566,0.008107714708105418,-41.75981366008627,5.104204962630166e-10
57312500000.0,0.00016931113828130376,0.0006424661705508162,-63.55139097772526,22.346217537385535,6.657290996621876,27.353377348745607,-0.0004936207253057063,0.0154838423240475,-36.19801362897965,0.5253715019853231,0.0,-5.590669771698885,-0.00025933426186494353,0.00813476949828875,-41.78868340067854,5.104140310413356e-10
57339843750.0,0.0002239903420044572,0.0006234992256099284,-63.57611703003616,22.352536252539803,6.647243895485323,27.354565557782795,0.0008622008185979954,0.015425707477413217,-36.22155147225336,0.5250488569697404,0.0,-5.596005652828503,0.00045269755428325195,0.008099250078965387,-41.81755712508186,5.104076482862917e-10
57367187500.0,0.0002766433425768256,0.0005999164056135973,-63.60084177169328,22.358842567799716,6.63719449148883,27.355751020153644,0.0022036630814127813,0.015249572136412664,-36.24509075153964,0.5247262563440838,0.0,-5.6013440790957905,0.0011563198789533967,0.008001850897988869,-41.84643483063543,5.104011880157422e-10
57394531250.0,0.00032691399077153997,0.0005719099811889033,-63.62556520363376,22.36513648971426,6.627142801004128,27.356933739451677,0.0035213469093442326,0.014957350489608879,-36.268631464182086,0.5244037002700777,0.0,-5.606685050500752,0.0018466073491947173,0.007843689942987354,-41.87531651468284,5.103948100631917e-10
57421875000.0,0.00037440426793642863,0.0005397332423179444,-63.65028732679328,22.371418024848378,6.6170888403764,27.35811371926511,0.00480449157377094,0.014552064288952955,-36.29217360752818,0.524081188909308,0.0,-5.612028567043388,0.0025179436560866264,0.007626463153639148,-41.90420217457156,5.103883547366601e-10
57449218750.0,0.000418798579941855,0.0005036359144407809,-63.675008142106655,22.377687179782917,6.60703262592438,27.359290963176925,0.0060442046949786415,0.014037222827226345,-36.31571717892973,0.5237587224232225,0.0,-5.6173746287236925,0.003165704929106457,0.007352117894358166,-41.933091807653426,5.103819815800685e-10
57476562500.0,0.0004597509166175027,0.00046393465644161026,-63.699727650507576,22.38394396111458,6.596974173940271,27.360465474764823,0.007230473806696086,0.013417652274778981,-36.339262175742746,0.5234363009731295,0.0,-5.622723235541671,0.003784692463660102,0.007023286274454007,-41.96198541128442,5.103755311904415e-10
