frequency_hz,tx_symbol_spectrum_real,tx_symbol_spectrum_imag,tx_symbol_spectrum_db_relative_to_dc,channel_sdd21_db,channel_output_symbol_spectrum_real,channel_output_symbol_spectrum_imag,channel_output_symbol_spectrum_db_relative_to_tx_dc
10308593750.0,0.7751741948649752,-0.5060002054277768,-0.6705402424491724,-17.224138487045156,-0.03908249475537489,0.12128702846287742,-17.89467872949433
10335937500.0,0.7740769019410314,-0.506979006833514,-0.6741323022042298,-17.256322592314092,-0.02765773413368532,0.12385402350667213,-17.93045489451832
10363281250.0,0.7729776873111174,-0.5079551443021241,-0.6777342037916774,-17.28848957186376,-0.01607484590593402,0.12535658390953122,-17.96622377565544
10390625000.0,0.7718765581106316,-0.5089286136262716,-0.6813459499179539,-17.32063949342955,-0.004470572688526459,0.12578434711788247,-18.001985443347504
10417968750.0,0.7707735214852083,-0.5098994106189657,-0.6849675432982371,-17.35277242430133,0.007094483674855648,0.12514579700885634,-18.03773996759957
10445312500.0,0.7696685845906552,-0.5108675311135868,-0.6885989866564585,-17.38488843132807,0.01848534866101454,0.12345565444242945,-18.073487417984527
10472656250.0,0.7685617545928937,-0.5118329709639119,-0.692240282725328,-17.416987580921287,0.029644310788580118,0.12073320504436197,-18.109227863646616
10500000000.0,0.7674530386678962,-0.5127957260441419,-0.6958914342463308,-17.44906993905928,0.04044266381072241,0.11701726087134297,-18.144961373305616
10527343750.0,0.7663424440016259,-0.5137557922489262,-0.6995524439697582,-17.48113557129114,0.05082748259357416,0.11233714269608337,-18.1806880152609
10554687500.0,0.7652299777899753,-0.5147131654933899,-0.7032233146547058,-17.513184542740564,0.0606805286666898,0.10675397288659776,-18.216407857395268
10582031250.0,0.7641156472387037,-0.5156678417131576,-0.7069040490691058,-17.545216918109887,0.06995537727565963,0.10030601356858124,-18.25212096717899
10609375000.0,0.7629994595633777,-0.5166198168643799,-0.7105946499897219,-17.57723276168352,0.07854802185469331,0.09307420356513374,-18.287827411673238
10636718750.0,0.7618814219893079,-0.5175690869237584,-0.7142951202021736,-17.60923213733188,0.08642001473665524,0.08510436586087783,-18.323527257534053
10664062500.0,0.7607615417514876,-0.5185156478885697,-0.7180054625009556,-17.641215108515567,0.0934847926651922,0.07649414692823599,-18.35922057101652
10691406250.0,0.7596398260945317,-0.5194594957766919,-0.7217256796894379,-17.673181738288307,0.09971307770350953,0.06729531306136438,-18.394907417977745
10718750000.0,0.7585162822726145,-0.5204006266266267,-0.725455774579894,-17.705132089300843,0.1050383121377185,0.05761861123209462,-18.430587863880742
10746093750.0,0.7573909175494079,-0.5213390364975261,-0.7291957499935058,-17.73706622380494,0.10944125969788673,0.047519953455021934,-18.466261973798446
10773437500.0,0.7562637391980193,-0.5222747214692146,-0.7329456087603883,-17.76898420365647,0.11287720852300584,0.03711921261414563,-18.50192981241686
10800781250.0,0.7551347545009298,-0.5232076776422148,-0.7367053537195923,-17.800886090318997,0.11533748980681857,0.026474531194138846,-18.53759144403859
10828125000.0,0.7540039707499332,-0.5241379011377699,-0.7404749877191207,-17.832771944867222,0.11680030882006023,0.01571070650383627,-18.573246932586347
10855468750.0,0.7528713952460718,-0.5250653880978682,-0.7442545136159545,-17.86464182799088,0.11726773037100814,0.004886144163843373,-18.60889634160683
10882812500.0,0.7517370352995755,-0.5259901346852656,-0.7480439342760601,-17.896495799997453,0.11674115869010313,-0.0058737172077804245,-18.644539734273515
10910156250.0,0.7506008982297999,-0.5269121370835091,-0.7518432525743984,-17.928333920815856,0.11523319743331764,-0.016512161740228133,-18.680177173390252
10937500000.0,0.7494629913651635,-0.5278313914969605,-0.7556524713949498,-17.960156249999994,0.11276794857308861,-0.02690732919609723,-18.715808721394943
10964843750.0,0.7483233220430849,-0.528747894150818,-0.7594715936307221,-17.991962846731536,0.10936800978288633,-0.03700606665313917,-18.751434440362257
10992187500.0,0.7471818976099217,-0.5296616412911398,-0.7633006221837678,-18.023753769823365,0.1050789289801664,-0.04669410852522438,-18.787054392007136
11019531250.0,0.7460387254209069,-0.5305726291848651,-0.7671395599652019,-18.055529077723232,0.09993242542765782,-0.05592359658191602,-18.822668637688434
11046875000.0,0.7448938128400868,-0.5314808541198391,-0.7709884098952074,-18.087288828516094,0.09399354752165684,-0.06459154238046766,-18.858277238411304
11074218750.0,0.7437471672402579,-0.5323863124048311,-0.7748471749030705,-18.11903307992791,0.08730196926471083,-0.07265691640341891,-18.89388025483098
11101562500.0,0.742598796002906,-0.5332890003695594,-0.7787158579271669,-18.150761889328606,0.07993967935044993,-0.0800312394980896,-18.929477747255774
11128906250.0,0.7414487065181409,-0.5341889143647118,-0.7825944619150055,-18.18247531373476,0.07195288789061108,-0.086681598215461,-18.965069775649766
11156250000.0,0.7402969061846355,-0.5350860507619674,-0.786482989823223,-18.214173409813352,0.06343744689087918,-0.09253670533178321,-19.000656399636576
11183593750.0,0.7391434024095628,-0.5359804059540165,-0.790381444617611,-18.2458562338839,0.054444482712950444,-0.09757276408704388,-19.036237678501507
11210937500.0,0.7379882026085326,-0.5368719763545838,-0.7942898292731262,-18.277523841922132,0.04508023009958227,-0.1017377335169789,-19.071813671195258
11238281250.0,0.7368313142055287,-0.5377607583984476,-0.798208146773906,-18.309176289562842,0.035398967242915635,-0.10501761747459457,-19.107384436336748
11265625000.0,0.7356727446328457,-0.5386467485414607,-0.8021364001132901,-18.34081363210227,0.025513551884007682,-0.1073809910563029,-19.14295003221556
11292968750.0,0.7345125013310269,-0.5395299432605716,-0.806074592293825,-18.372435924501367,0.015479565870533951,-0.10882400697897278,-19.178510516795196
11320312500.0,0.7333505917487998,-0.5404103390538433,-0.8100227263272943,-18.40404322138886,0.0054125822961595,-0.10933650944896045,-19.214065947716158
11347656250.0,0.7321870233430144,-0.5412879324404754,-0.8139808052347175,-18.435635577063614,-0.004632382417456121,-0.10892480513010948,-19.24961638229833
11375000000.0,0.7310218035785793,-0.5421627199608219,-0.8179488320463791,-18.467213045497484,-0.01454096180792103,-0.1075999360017796,-19.285161877543864
11402343750.0,0.7298549399283986,-0.5430346981764125,-0.8219268098018344,-18.49877568033836,-0.02426053210925799,-0.10537802868259333,-19.320702490140192
11429687500.0,0.7286864398733078,-0.5439038636699701,-0.8259147415499447,-18.53032353491259,-0.03368173843586873,-0.10229054391363275,-19.356238276462534
11457031250.0,0.7275163109020129,-0.5447702130454332,-0.8299126303488591,-18.56185666222781,-0.04275607449028171,-0.0983627705945159,-19.391769292576665
11484375000.0,0.7263445605110235,-0.545633742927971,-0.8339204792660699,-18.593375114975622,-0.05138276002564367,-0.09364514155177539,-19.42729559424169
11511718750.0,0.7251711962045928,-0.5464944499640054,-0.837938291378396,-18.624878945533933,-0.059518972239801037,-0.08817115264437596,-19.462817236912326
11539062500.0,0.7239962254946521,-0.5473523308212281,-0.8419660697720197,-18.656368205970153,-0.06707571242238422,-0.082008155945844,-19.498334275742177
11566406250.0,0.7228196559007477,-0.5482073821886205,-0.8460038175424931,-18.68784294804322,-0.0740171981691181,-0.07519663696891025,-19.533846765585714
11593750000.0,0.7216414949499776,-0.54905960077647,-0.8500515377947543,-18.719303223206328,-0.0802689629228067,-0.06781828854613464,-19.569354761001083
11621093750.0,0.7204617501769275,-0.549908983316389,-0.8541092336431554,-18.75074908260941,-0.08580336975668584,-0.059919150529031795,-19.604858316252564
11648437500.0,0.7192804291236077,-0.5507555265613335,-0.8581769082114609,-18.782180577102004,-0.09056269570368784,-0.05159224882755807,-19.640357485313466
11675781250.0,0.718097539339389,-0.5515992272856199,-0.8622545646328765,-18.813597757235133,-0.09452826884329942,-0.04288757501169342,-19.675852321868007
11703125000.0,0.7169130883809394,-0.5524400822849426,-0.866342206050063,-18.845000673264035,-0.09766071879411939,-0.033906160056742574,-19.711342879314095
11730468750.0,0.715727083812159,-0.5532780883763913,-0.8704398356151534,-18.876389375150637,-0.09995084887518975,-0.024700232973332507,-19.74682921076579
11757812500.0,0.7145395332041186,-0.5541132423984688,-0.8745474564897604,-18.907763912565898,-0.10137860593604303,-0.01537529885268716,-19.782311369055655
11785156250.0,0.7133504441349933,-0.5549455412111064,-0.8786650718450119,-18.93912433489218,-0.10194445637652777,-0.005984056874548532,-19.81778940673719
11812500000.0,0.7121598241899999,-0.5557749816956818,-0.8827926848615524,-18.970470691225472,-0.10164796498618725,0.0033671258013261885,-19.853263376087025
11839843750.0,0.7109676809613333,-0.5566015607550354,-0.8869302987295622,-19.00180303037784,-0.10049912454498915,0.012626840414892898,-19.888733329107403
11867187500.0,0.7097740220481014,-0.5574252753134866,-0.8910779166487782,-19.03312140087984,-0.09851675749948086,0.021691428746643312,-19.92419931752862
11894531250.0,0.708578855056262,-0.5582461223168492,-0.8952355418285083,-19.064425850982357,-0.09571993049192261,0.030512467683650808,-19.959661392810865
11921875000.0,0.707382187598558,-0.5590640987324477,-0.8994031774876539,-19.095716428659266,-0.0921457272777915,0.038992419558703084,-19.99511960614692
11949218750.0,0.7061840272944544,-0.5598792015491342,-0.9035808268547106,-19.12699318160967,-0.08782153919079408,0.04708742104126588,-20.030574008464384
11976562500.0,0.7049843817700726,-0.5606914277773015,-0.9077684931678112,-19.158256157259732,-0.08280112452409395,0.05470919652000754,-20.066024650427543
12003906250.0,0.7037832586581281,-0.5615007744489005,-0.911966179674717,-19.189505402765118,-0.07711918230327415,0.06181984453221537,-20.101471582439835
12031250000.0,0.702580665597864,-0.5623072386174539,-0.916173889632857,-19.2207409650132,-0.07084403258954645,0.06834312338806135,-20.136914854646058
12058593750.0,0.7013766102349897,-0.5631108173580726,-0.9203916263093219,-19.251962890624977,-0.0640164346643663,0.07424827898443488,-20.172354516934302
12085937500.0,0.7001711002216128,-0.5639115077674681,-0.9246193929809132,-19.283171225957375,-0.05671671227820051,0.07947342052619466,-20.20779061893829
12113281250.0,0.6989641432161791,-0.5647093069639697,-0.9288571929341248,-19.31436601710531,-0.048990251692064994,0.08399587344200309,-20.243223210039435
12140625000.0,0.6977557468834049,-0.5655042120875365,-0.9331050294651835,-19.345547309903612,-0.04092647090216728,0.08776989148870604,-20.278652339368794
12167968750.0,0.696545918894214,-0.5662962202997733,-0.9373629058800657,-19.376715149929133,-0.032573814245588154,0.09078153069445762,-20.314078055809198
12195312500.0,0.6953346669256735,-0.5670853287839431,-0.9416308254945039,-19.4078695825031,-0.024027636965597066,0.09300241006200137,-20.349500407997603
12222656250.0,0.6941219986609283,-0.5678715347449815,-0.9459087916340142,-19.439010652692467,-0.015337791021547236,0.09442766814744157,-20.384919444326478
12250000000.0,0.6929079217891382,-0.5686548354095098,-0.9501968076339107,-19.470138405312593,-0.006602274373968943,0.0950469073399459,-20.420335212946505
12277343750.0,0.6916924440054116,-0.569435228025849,-0.9544948768393209,-19.501252884928746,0.0021293293175780894,0.09486439369976876,-20.45574776176807
12304687500.0,0.6904755730107429,-0.5702127098640325,-0.9588030026052072,-19.532354135858053,0.010759698982286948,0.09388771964604238,-20.49115713846326
12332031250.0,0.6892573165119457,-0.5709872782158185,-0.9631211882963873,-19.563442202171835,0.019241164463877882,0.09213001929939721,-20.526563390468226
12359375000.0,0.6880376822215907,-0.5717589303947034,-0.9674494372875413,-19.594517127697234,0.027480315171682628,0.08961628184890248,-20.561966564984772
12386718750.0,0.6868166778579385,-0.572527663735934,-0.9717877529632473,-19.625578956018778,0.03543295452378338,0.08636795826530376,-20.59736670898203
12414062500.0,0.6855943111448777,-0.5732934755965198,-0.9761361387179814,-19.65662773048098,0.04301262391948346,0.08242627268440715,-20.63276386919896
12441406250.0,0.6843705898118575,-0.5740563633552451,-0.9804945979561488,-19.687663494189735,0.050180024441973496,0.07782017216566839,-20.668158092145884
12468750000.0,0.6831455215938254,-0.5748163244126816,-0.984863134092091,-19.71868629001402,0.05685840130500123,0.07260543506171845,-20.703549424106107
12496093750.0,0.6819191142311606,-0.5755733561911984,-0.9892417505501203,-19.74969616058806,0.06301459573427866,0.06681744511425527,-20.73893791113818
12523437500.0,0.6806913754696104,-0.5763274561349752,-0.9936304507645222,-19.780693148312984,0.06858393283196001,0.06052440121732877,-20.774323599077505
12550781250.0,0.6794623130602254,-0.5770786217100126,-0.9980292381795808,-19.811677295358585,0.07354041586440098,0.05376686419055714,-20.809706533538165
12578125000.0,0.6782319347592936,-0.5778268504041435,-1.002438116249603,-19.842648643665083,0.07783337825596287,0.04662294660110735,-20.845086759914686
12605468750.0,0.6770002483282773,-0.5785721397270446,-1.006857088438921,-19.87360723494486,0.08144475554298318,0.03913697114714533,-20.880464323383777
12632812500.0,0.6757672615337467,-0.5793144872102457,-1.0112861582219315,-19.90455311068424,0.08433931466421904,0.03139417462971301,-20.91583926890617
12660156250.0,0.674532982147316,-0.5800538904071415,-1.0157253290830959,-19.935486312145244,0.08650741970310706,0.023441120017518295,-20.95121164122834
12687500000.0,0.6732974179455784,-0.5807903468930015,-1.0201746045169733,-19.966406880367096,0.08793015528000739,0.015367194601191363,-20.98658148488407
12714843750.0,0.6720605767100405,-0.5815238542649793,-1.0246339880282331,-19.997314856168032,0.08860652349572459,0.007219625670171126,-21.021948844196263
12742187500.0,0.6708224662270587,-0.582254410142124,-1.0291034831316719,-20.028210280147118,0.08853425073690843,-0.000911104550604538,-21.057313763278792
12769531250.0,0.6695830942877726,-0.5829820121653886,-1.033583093352237,-20.05909319268545,0.08772089665867715,-0.00897868157107535,-21.092676286037687
12796875000.0,0.6683424686880416,-0.5837066579976397,-1.0380728222250493,-20.08996363394845,0.08618059335234499,-0.016894562364952646,-21.128036456173504
12824218750.0,0.6671005972283792,-0.584428345323668,-1.0425726732954035,-20.120821643886593,0.08392909420319804,-0.024614871043600734,-21.163394317181996
12851562500.0,0.6658574877138882,-0.5851470718501954,-1.047082650118816,-20.151667262237932,0.08099615936110452,-0.032055915962320373,-21.198749912356753
12878906250.0,0.6646131479541952,-0.5858628353058856,-1.0516027562610204,-20.182500528529218,0.07740510467456384,-0.03917768425281303,-21.234103284790233
12906250000.0,0.6633675857633862,-0.5865756334413516,-1.0561329952979999,-20.21332148207724,0.07320003532947926,-0.04590403135013056,-21.26945447737524
12933593750.0,0.6621208089599414,-0.5872854640291649,-1.060673370816002,-20.244130161990842,0.06841095553269397,-0.05220008443525478,-21.304803532806847
12960937500.0,0.6608728253666702,-0.5879923248638639,-1.0652238864115589,-20.274926607172322,0.06309457941554249,-0.05799963971841111,-21.340150493583884
12988281250.0,0.6596236428106462,-0.5886962137619614,-1.0697845456915047,-20.305710856318775,0.057286514951954665,-0.0632740535969724,-21.375495402010284
13015625000.0,0.6583732691231414,-0.5893971285619524,-1.0743553522730038,-20.33648294792387,0.05105396241846438,-0.06796908091312184,-21.41083830019687
13042968750.0,0.6571217121395625,-0.5900950671243222,-1.0789363097835607,-20.367242920278965,0.04443687739161113,-0.07206317492048396,-21.446179230062526
13070312500.0,0.6558689796993844,-0.590790027331555,-1.0835274218610427,-20.397990811475143,0.0375105147154632,-0.07551563118288152,-21.481518233336185
13097656250.0,0.654615079646086,-0.5914820070881381,-1.088128692153703,-20.428726659404212,0.030317793919156497,-0.07831262009048129,-21.516855351557915
13125000000.0,0.6533600198270849,-0.5921710043205722,-1.0927401243202006,-20.459450501760273,0.02293937075320009,-0.08042807995061037,-21.552190626080474
13152343750.0,0.6521038080936722,-0.5928570169773765,-1.0973617220296155,-20.490162376041262,0.015419665285951309,-0.08185625396267258,-21.587524098070876
13179687500.0,0.650846452300947,-0.5935400430290956,-1.1019934889614753,-20.52086231955037,0.007841950837804541,-0.08258631762677582,-21.622855808511844
13207031250.0,0.6495879603077521,-0.5942200804683065,-1.106635428805767,-20.551550369397383,0.0002506545568715304,-0.08262066980741126,-21.65818579820315
13234375000.0,0.6483283399766083,-0.5948971273096249,-1.1112875452629654,-20.582226562500008,-0.007271150734481315,-0.08196379995349978,-21.693514107762972
13261718750.0,0.6470675991736492,-0.5955711815897101,-1.115949842044052,-20.612890935585412,-0.014680504284284442,-0.0806260736101648,-21.728840777629465
13289062500.0,0.645805745768556,-0.5962422413672722,-1.120622322870536,-20.64354352519161,-0.021897292287345688,-0.0786268605014374,-21.76416584806215
13316406250.0,0.6445427876344928,-0.5969103047230776,-1.1253049914744675,-20.674184367668765,-0.028881425207340557,-0.07598404202955385,-21.799489359143234
13343750000.0,0.6432787326480414,-0.5975753697599532,-1.1299978515984668,-20.704813499180435,-0.03555835672623312,-0.07273094816142518,-21.834811350778903
13371093750.0,0.6420135886891349,-0.5982374346027938,-1.1347009069957412,-20.73543095570495,-0.041892158970884476,-0.06889228206047965,-21.87013186270069
13398437500.0,0.6407473636409948,-0.5988964973985653,-1.1394141614301054,-20.76603677303715,-0.04781622774037941,-0.0645139673019594,-21.905450934467254
13425781250.0,0.6394800653900634,-0.5995525563163103,-1.1441376186760093,-20.796630986788806,-0.053299931621186916,-0.059626617836294825,-21.940768605464818
13453125000.0,0.6382117018259404,-0.600205609547153,-1.1488712825185456,-20.827213632390986,-0.058286674888597595,-0.05428699143055039,-21.97608491490953
13480468750.0,0.6369422808413169,-0.6008556553043033,-1.1536151567534823,-20.857784745094385,-0.06275206620175423,-0.048530518203304764,-22.011399901847867
13507812500.0,0.63567181033191,-0.601502691823061,-1.1583692451872816,-20.888344359971338,-0.066651213618191,-0.042422703743744704,-22.046713605158622
13535156250.0,0.6344002981963988,-0.6021467173608205,-1.163133551637114,-20.918892511916706,-0.0699666896145549,-0.036002554946674016,-22.08202606355382
13562500000.0,0.6331277523363571,-0.6027877301970734,-1.1679080799308932,-20.949429235649003,-0.07266658100840093,-0.029341987323816026,-22.117337315579896
13589843750.0,0.6318541806561908,-0.6034257286334143,-1.172692833907281,-20.97995456571197,-0.07474090698995052,-0.02248224351882398,-22.152647399619248
13617187500.0,0.6305795910630709,-0.6040607109935415,-1.1774878174157197,-21.01046853647595,-0.07617155339259098,-0.015499141869198135,-22.187956353891668
13644531250.0,0.6293039914668688,-0.6046926756232623,-1.1822930343164562,-21.040971182138243,-0.07695621547962954,-0.008434764014035269,-22.223264216454698
13671875000.0,0.6280273897800911,-0.6053216208904962,-1.1871084884805485,-21.071462536725498,-0.07709092497684619,-0.0013662412026610952,-22.25857102520605
13699218750.0,0.6267497939178146,-0.6059475451852757,-1.1919341837899076,-21.101942634093923,-0.07658102495266417,0.005664911293607436,-22.29387681788383
13726562500.0,0.6254712117976212,-0.6065704469197513,-1.1967701241373017,-21.13241150793101,-0.07543656391860694,0.01258283455844079,-22.32918163206831
13753906250.0,0.6241916513395322,-0.6071903245281923,-1.201616313426386,-21.162869191756627,-0.0736702513726298,0.019347946920974822,-22.364485505183012
13781250000.0,0.622911120465944,-0.6078071764669907,-1.2064727555717245,-21.193315718924055,-0.07130556075057543,0.025888156701739367,-22.399788474495775
13808593750.0,0.6216296271015618,-0.6084210012146609,-1.2113394544988154,-21.22375112262109,-0.06836204635478782,0.032167100115354404,-22.4350905771199
13835937500.0,0.6203471791733356,-0.6090317972718442,-1.2162164141441003,-21.25417543587148,-0.06487558024891037,0.03811877622909756,-22.470391850015584
13863281250.0,0.6190637846103945,-0.6096395631613087,-1.221103638455001,-21.284588691535937,-0.060871820315396806,0.043711199047860416,-22.50569232999094
13890625000.0,0.6177794513439812,-0.6102442974279513,-1.226001131389935,-21.31499092231305,-0.05639761869835532,0.04888653666475276,-22.54099205370299
13917968750.0,0.6164941873073879,-0.610845998638799,-1.230908896918337,-21.345382160740634,-0.051483803682837496,0.05361817967900165,-22.576291057658974
13945312500.0,0.6152080004358902,-0.6114446653830092,-1.2358269390206875,-21.375762439196784,-0.046186451081964966,0.05785823394562934,-22.611589378217474
13972656250.0,0.6139208986666823,-0.612040296271873,-1.240755261688523,-21.406131789901075,-0.040540468076131264,0.06158627350506953,-22.646887051589598
14000000000.0,0.6126328899388124,-0.6126328899388123,-1.245693868924471,-21.436490244915298,-0.03460912442686574,0.06476574832837831,-22.682184113839767
14027343750.0,0.6113439821931167,-0.6132224450393832,-1.2506427647422667,-21.466837836144812,-0.028430194772303453,0.06738300673487431,-22.717480600887075
14054687500.0,0.6100541833721554,-0.6138089602512748,-1.255601953166776,-21.497174595339814,-0.022071912184075806,0.06941384694952749,-22.752776548506596
14082031250.0,0.6087635014201466,-0.6143924342743093,-1.2605714382340225,-21.52750055409582,-0.015573629222445203,0.07085174985226528,-22.788071992329844
14109375000.0,0.6074719442829017,-0.6149728658304432,-1.2655512239912037,-21.55781574385537,-0.009006188394764332,0.07168543808555758,-22.823366967846574
14136718750.0,0.606179519907761,-0.6155502536637646,-1.2705413144967164,-21.588120195908292,-0.0024091963776363716,0.07191564221558554,-22.85866151040501
14164062500.0,0.604886236243527,-0.6161245965404953,-1.2755417138201848,-21.618413941393605,0.004146291697180406,0.0715441463949246,-22.893955655213787
14191406250.0,0.6035921012404016,-0.616695893248988,-1.2805524260424748,-21.648697011300083,0.010621728772201718,0.07057880636320545,-22.92924943734256
14218750000.0,0.6022971228499194,-0.6172641425997265,-1.2855734552557228,-21.67896943646697,0.016948206630825274,0.06903416945820882,-22.964542891722694
14246093750.0,0.6010013090248834,-0.6178293434253237,-1.2906048055633632,-21.70923124758556,0.023089498124952618,0.06692485797633009,-22.999836053148922
14273437500.0,0.5997046677192993,-0.6183914945805213,-1.2956464810801462,-21.739482475200038,0.028981086755937732,0.0642774667008215,-23.035128956280182
14300781250.0,0.5984072068883126,-0.6189505949421883,-1.3006984859321493,-21.7697231497082,0.03459023114557637,0.061112806950278,-23.070421635640344
14328125000.0,0.5971089344881413,-0.6195066434093175,-1.3057608242568288,-21.799953301362592,0.03985886436952432,0.05746841928280715,-23.105714125619418
14355468750.0,0.5958098584760121,-0.6200596389030255,-1.310833500203021,-21.830172960271636,0.04475876498059277,0.053370529810195445,-23.141006460474657
14382812500.0,0.5945099868100956,-0.6206095803665502,-1.3159165179309726,-21.860382156400412,0.04924012187413853,0.04886618093176301,-23.176298674331385
14410156250.0,0.5932093274494412,-0.6211564667652474,-1.321009881612367,-21.89058091957135,0.05328010362297617,0.04398607105135279,-23.211590801183718
14437500000.0,0.5919078883539121,-0.6217002970865896,-1.3261135954303462,-21.920769279466008,0.05683865445389933,0.03878501238916989,-23.246882874896357
14464843750.0,0.5906056774841209,-0.6222410703401624,-1.3312276635795364,-21.95094726562507,0.05989901250301583,0.033297098457086324,-23.282174929204608
14492187500.0,0.5893027028013645,-0.6227787855576625,-1.336352090266062,-21.981114907449694,0.06243202616866382,0.027582953882979322,-23.317466997715755
14519531250.0,0.5879989722675596,-0.6233134417928934,-1.3414868797075887,-22.01127223420285,0.06442747236537615,0.021678892987852368,-23.35275911391044
14546875000.0,0.5866944938451775,-0.6238450381217625,-1.3466320361333328,-22.041419275009176,0.06586787032017685,0.015649238977696968,-23.388051311142508
14574218750.0,0.5853892754971795,-0.6243735736422785,-1.35178756378409,-22.071556058856924,0.06674978208007311,0.009531295812976464,-23.42334362264101
14601562500.0,0.5840833251869528,-0.6248990474745467,-1.3569534669122567,-22.101682614598413,0.06706776389763838,0.0033908878913970052,-23.45863608151067
14628906250.0,0.5827766508782449,-0.6254214587607649,-1.362129749781866,-22.131798970950594,0.06682518147180874,-0.002734937679684856,-23.49392872073246
14656250000.0,0.5814692605350996,-0.6259408066652206,-1.3673164166685967,-22.161905156496907,0.0660285891286115,-0.008781061994144242,-23.529221573165504
14683593750.0,0.580161162121792,-0.6264570903742847,-1.37251347185981,-22.192001199686967,0.0646879495444423,-0.014711915156874259,-23.564514671546775
14710937500.0,0.5788523636027642,-0.626970309096409,-1.377720919654569,-22.22208712883832,0.06282137981641872,-0.020465226554733942,-23.59980804849289
14738281250.0,0.5775428729425607,-0.6274804620621207,-1.3829387643636584,-22.25216297213681,0.060445017786427566,-0.026008057737565777,-23.63510173650047
14765625000.0,0.576232698105763,-0.6279875485240171,-1.3881670103096264,-22.282228757637796,0.057587733411097936,-0.0312829956058194,-23.67039576794742
14792968750.0,0.574921847056927,-0.6284915677567607,-1.3934056618267896,-22.312284513266615,0.054271219779287845,-0.036260784033878495,-23.7056901750934
14820312500.0,0.5736103277605162,-0.6289925190570749,-1.3986547232612692,-22.3423302668197,0.050533948907488226,-0.04089067909477479,-23.740984990080975
14847656250.0,0.5722981481808391,-0.6294904017437363,-1.4039141989710222,-22.372366045965446,0.04640237444612716,-0.04514802124582237,-23.776280244936466
14875000000.0,0.5709853162819838,-0.629985215157572,-1.4091840933258462,-22.40239187824473,0.04192312314522278,-0.04899029357412859,-23.811575971570576
14902343750.0,0.5696718400277535,-0.630476958661451,-1.4144644107074311,-22.432407791072073,0.037126468547965905,-0.052398182490992685,-23.8468722017795
14929687500.0,0.5683577273816033,-0.6309656316402802,-1.4197551555093586,-22.462413811736106,0.032065501620635824,-0.055338655304314636,-23.882168967245462
14957031250.0,0.5670429863065741,-0.6314512335009959,-1.4250563321371523,-22.49240996740072,0.026773262341786456,-0.057798306461286635,-23.917466299537878
14984375000.0,0.5657276247652298,-0.6319337636725599,-1.4303679450082842,-22.522396285105863,0.02130743256511852,-0.059754508053325696,-23.95276423011415
15011718750.0,0.5644116507195924,-0.6324132216059511,-1.4356899985522096,-22.55237279176772,0.015702688901490455,-0.06120012147416303,-23.988062790319926
15039062500.0,0.5630950721310778,-0.6328896067741588,-1.4410224972103944,-22.58233951418054,0.010019313247783036,-0.062123483302947355,-24.023362011390933
15066406250.0,0.5617778969604316,-0.6333629186721766,-1.446365445436334,-22.612296479016347,0.004292451135942768,-0.06252386868671063,-24.05866192445268
15093750000.0,0.5604601331676651,-0.6338331568169941,-1.4517188476955865,-22.642243712826513,-0.0014170558895822995,-0.06240076569675357,-24.093962560522098
15121093750.0,0.5591417887119908,-0.63430032074759,-1.4570827084657958,-22.672181242041987,-0.007074759863997747,-0.06175979614654373,-24.12926395050778
15148437500.0,0.5578228715517592,-0.6347644100249241,-1.462457032236717,-22.70210909297439,-0.012621281204916427,-0.06061141459522423,-24.164566125211103
15175781250.0,0.5565033896443932,-0.6352254242319303,-1.467841823510247,-22.73202729181685,-0.018023996259785808,-0.05896731384941256,-24.19986911532709
15203125000.0,0.5551833509463256,-0.6356833629735075,-1.473237086800443,-22.761935864644155,-0.02322692378474192,-0.0568483709088896,-24.2351729514446
15230468750.0,0.5538627634129347,-0.6361382258765119,-1.4786428266335585,-22.79183483741422,-0.028200314797175607,-0.054271877437810555,-24.270477664047778
15257812500.0,0.5525416349984799,-0.6365900125897488,-1.4840590475480648,-22.821724235968492,-0.03289337513648146,-0.051268254369234385,-24.305783283516558
15285156250.0,0.5512199736560376,-0.6370387227839633,-1.4894857540946795,-22.851604086032463,-0.037280170876036425,-0.047859742066416085,-24.34108984012714
15312500000.0,0.5498977873374391,-0.6374843561518323,-1.4949229508363913,-22.881474413216832,-0.04131667968570144,-0.044085127599017906,-24.37639736405322
15339843750.0,0.5485750839932043,-0.6379269124079555,-1.5003706423484853,-22.911335243017987,-0.04498158365011796,-0.03997079590014779,-24.41170588536647
15367187500.0,0.5472518715724799,-0.6383663912888451,-1.5058288332185783,-22.94118660081871,-0.04823896443390767,-0.035562467490182756,-24.447015434037283
15394531250.0,0.5459281580229747,-0.6388027925529175,-1.511297528046639,-22.971028511888882,-0.051072757236389245,-0.030889742558516214,-24.482326039935522
15421875000.0,0.544603951290896,-0.6392361159804834,-1.5167767314450178,-23.000861001386266,-0.05345618795146309,-0.026003639492801277,-24.517637732831282
15449218750.0,0.5432792593208864,-0.6396663613737377,-1.5222664480384738,-23.0306840943572,-0.055378899494168674,-0.020935951740245054,-24.55295054239567
15476562500.0,0.5419540900559596,-0.6400935285567508,-1.5277666824641967,-23.060497815737246,-0.05682398130996595,-0.015741214800665725,-24.588264498201443
15503906250.0,0.5406284514374374,-0.6405176173754563,-1.5332774393718498,-23.090302190351693,-0.057787043779218006,-0.010452335779093507,-24.623579629723547
